cell_id,4-1BB,Bcl-2,CCR7,CD123,CD14,CD15,CD16,CD31,CD34,CD39,CD40,CD45RA,CD68,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IgD,Ki-67,LAMP1,PD-1,PD-L2,VISTA,Vimentin,iNOS,pan-RAS
c_1_23_1433,1.266958,-0.44049624,-0.065546736,2.2561214,0.8583848,1.0520359,0.6016902,0.49632832,0.05463199,-0.53863376,0.66494286,0.24911326,1.0297104,0.5918174,1.2217908,1.3371568,0.9377795,0.5096221,0.9915295,1.1104722,1.9748663,-0.23534682,0.5855792,-0.2468655,1.3540716,1.501673,1.1298269,0.272933,-0.035844658,0.9112852
c_1_23_1434,0.35303906,-0.019297587,0.31483942,1.1661949,0.86412174,0.7513121,0.40405312,0.18201981,-0.43874845,-0.2975178,-0.36084893,-0.03583446,1.1162652,-0.5983838,0.1901676,0.8117949,0.46200776,-0.496866,-0.017867811,0.14666988,0.48864618,0.5040986,0.4620533,0.17133743,1.0306288,1.3194438,0.83833575,0.039601162,-0.65556115,0.33865958
c_1_23_1435,-1.2348552,-0.42965123,-0.6522984,-1.2556342,0.59466493,-0.55603105,1.7902951,-0.7313617,-1.2907355,0.014638404,-0.3734214,-0.33681533,-0.38485467,-0.46975365,-0.793666,-0.8569391,-0.63769627,-0.24487558,0.4875588,-0.18882155,-0.49854523,-1.0098295,-1.1456885,-1.2156969,0.1779948,-1.0933727,0.46571907,-0.093320735,-0.68784124,-0.9730031
c_1_23_1436,-1.4804109,0.33633024,-1.2022502,-0.5824773,-0.16729608,-1.2359099,-1.1016185,-1.2799342,0.6705693,-0.4454481,0.64723235,1.5620468,-0.4739536,-0.9091443,-0.010589324,-1.5356401,-0.87823355,-0.919895,-0.34409913,-0.5482475,-0.629173,-1.1698931,-0.4576801,-0.30315867,-0.07234997,-1.8502315,-0.69020593,0.5177789,-1.4786524,-1.6740608
c_1_23_1437,-0.67604804,-2.135341,-0.7993474,0.23070835,-0.266313,0.4601015,-0.87319815,-0.24603128,-1.001338,-2.2836096,-0.6600525,-0.33681533,0.2558308,-1.3246537,-0.022216922,-0.3251225,-0.5723945,-0.47124243,-0.12468294,-0.36775967,0.2729406,-1.4300401,-0.73316014,-0.26975316,0.5362117,0.05607004,-0.4563977,-0.72000533,-1.016559,0.23696595
c_1_23_1438,-0.20274767,-1.413478,-0.9273268,0.22681463,-0.20381074,-0.31802085,-0.31711522,-1.1986978,-0.4731575,-0.76011825,0.061892085,0.0945324,0.23581503,-0.65934706,-0.22220469,-0.17780575,-0.10667504,-0.12442162,0.30301636,-0.025947433,0.16605966,-1.6269298,0.30505103,-0.7720938,0.31494805,-0.09786615,0.0418005,0.43533856,-1.2723386,-0.20165236
c_1_23_1439,0.67521024,-1.0440881,-1.0606672,0.8273555,1.4694314,0.09826044,2.3062406,-0.83712155,-0.28548557,0.71628255,0.52022934,-0.099099405,0.40517014,0.49133122,0.27567288,0.22785714,0.31262782,0.6021023,-0.2756746,0.2685459,0.09415814,-2.4833715,0.11055767,0.08493344,1.1019948,1.4619249,0.18100278,0.59387857,-0.97580755,-0.5900053
c_1_23_1440,1.117159,0.089000285,-0.021835104,1.594835,0.61838746,0.94831777,0.548003,0.42041335,0.11993928,-1.0718842,0.2613375,0.38126323,0.9649648,-0.1342105,0.9769308,1.0569676,0.8542954,0.16324382,0.73267764,0.45725992,1.7505989,-0.04816223,0.19440523,-0.179996,1.3050867,1.6024774,0.5535093,0.14979994,-0.5907578,1.0189719
c_1_23_1441,2.3223789,0.7716843,0.9375672,1.3087867,1.1296207,1.6280781,1.6345191,1.1215228,0.73679477,0.34316665,0.25929695,0.17192204,0.95287603,0.80887735,2.1511366,2.658736,2.391192,1.4336927,0.83923584,1.0002476,1.7728021,1.8271456,2.545078,0.17545328,1.5679913,2.1500165,1.1903685,-0.31319863,-0.76730055,0.8253771
c_1_23_1442,0.4507648,0.6344885,0.5202911,0.88614357,0.53784955,0.7671414,0.82318985,-0.1216526,-0.8466503,0.15266798,0.41994777,0.10988066,0.6813904,0.30670607,0.39745316,0.55285656,0.49812722,0.9806865,0.64830214,1.4589646,1.6607336,-0.11594679,-0.05623283,0.8131049,0.7093682,1.0444628,1.0477622,0.044506602,-1.0178151,0.7738022
c_1_23_1443,-1.3435528,0.13694672,-0.82075113,-0.99419045,-0.2539598,-0.04982281,-1.059976,-1.9353287,-0.834017,0.5709239,-0.6364034,0.14084591,0.20229162,2.5004041,-0.8764337,-0.34259945,-0.85295993,-2.0835798,-0.35407078,-1.0921456,-0.801792,-1.3659769,-0.3529792,-0.8386935,-0.70187044,0.12240584,-0.7582156,0.081325725,2.7374287,0.14501232
c_1_23_1444,0.4953371,0.488193,0.47955933,1.193158,0.5451448,0.91816366,1.1469685,0.6603943,0.21262956,-0.28612864,0.07354057,0.13743354,0.8944898,0.111279435,1.3115151,1.3526157,0.6264839,-0.065105736,0.52419156,0.4282257,0.82797956,1.4857347,0.8155062,-0.69952655,1.5107298,1.6113179,0.53993696,-0.09626015,0.12654294,0.68768364
c_1_23_1445,-0.8969347,0.42018017,-1.009235,-1.658926,0.57060057,-0.5626564,2.4298503,-0.7448237,-0.9222128,0.4789934,0.015789777,0.5321421,0.8867124,-0.99818236,-1.0295382,-0.84656674,-0.6564172,-0.13296571,-0.53543687,-0.48713672,0.35316023,-1.3136066,-1.3860992,0.02421208,-0.19716644,-1.2342306,-0.1802602,0.61289215,-1.3636818,-1.1377624
c_1_23_1446,0.645908,0.39539608,0.9295998,0.32229337,0.6302881,-0.96274495,-0.9387014,-0.0075457646,0.2558591,0.79844433,1.3633285,2.017747,-0.12536296,-0.20970705,1.2688768,-0.1162901,0.07884271,0.080536604,0.37339392,0.8478038,-0.13930146,-0.3086779,0.15572149,0.7264817,0.92024416,0.06493171,2.3640528,0.71074307,-0.029621294,1.2824435
c_1_23_1447,1.2916951,-0.39215612,-0.14544448,1.2988808,0.29828802,1.3710705,0.96580386,-0.09434207,0.34677774,0.38243026,0.31340393,0.26755416,1.226408,0.0559181,1.2613325,1.6725304,1.1652739,0.30009428,1.2677522,0.70755816,1.5684485,0.9674973,1.0112312,0.08010174,0.7539439,1.3924342,1.1820924,-0.09445543,0.46909755,0.45065764
c_1_23_1448,-1.4282166,1.5317647,0.1280981,-1.1259044,2.453179,-1.3873162,0.90971565,-0.92365247,1.8791243,-0.48068205,-0.2396207,1.2790971,-0.33769712,-0.6151404,-0.819474,-1.4347945,-0.9462918,-0.16182472,-0.8093212,-0.74767536,0.6920677,-2.418986,-1.0922878,-0.17896968,-0.89989763,-0.29162684,2.1229284,0.91887796,-1.3504465,-2.031462
c_1_23_1449,-0.60928017,-0.20337155,-0.6626056,0.08635084,-0.11964853,-0.95033133,-0.10152518,-0.69957733,-0.9337839,0.17048596,1.2929196,1.0156182,0.62956035,-0.16991755,-0.8764337,-1.0980109,-0.21503703,-0.2687784,-0.8051285,0.13576189,0.25094503,-2.1524055,-1.4583857,0.9245213,-0.29810223,-0.9832328,-0.31423318,0.4622722,-0.72593915,0.036175545
c_1_23_1450,-0.52316487,0.09868273,-0.7935743,-0.78240436,-0.45401636,-0.68276584,-0.42236856,-1.3285921,-0.94058055,-0.42213193,-0.01643691,0.36761132,0.6854859,-0.38896003,-0.46494997,-1.2346731,0.42017093,-0.16279699,-1.3852475,-0.18443012,-0.5375401,-0.9672986,-1.057822,0.39043415,-0.042247087,-1.1499224,-0.3612714,0.78564626,-0.4908775,-1.1100965
c_1_23_1451,-0.47881812,-0.6852121,-0.06660678,0.25906947,0.38061777,0.22007303,0.41581437,-0.21065076,-0.53257465,-2.00694,-0.32988623,-0.08266978,0.6473222,-1.2310474,-0.057374362,-0.7155896,-1.1879221,-0.28670892,-0.25655282,0.09267876,0.59342295,0.68843997,-0.6975059,-0.39725,0.710095,0.74748415,-0.22251143,-0.1549996,-0.5836649,0.46764305
c_1_23_1452,1.210178,1.0462508,0.47275102,1.2638805,0.51506436,0.5865312,0.33393982,1.0605762,0.48024097,0.45634592,0.83467096,0.42732975,0.81434345,-0.09647813,0.44758195,1.4294953,1.4133514,0.6963517,1.5061156,1.8108402,1.8605918,1.0778538,1.1367419,0.43178624,0.87162435,1.1323643,1.1162153,0.44634938,0.35429093,0.64467
c_1_23_1453,2.7465262,1.4741113,1.0529479,2.339244,2.2996519,2.713972,2.5335681,2.4088144,0.8236522,1.013662,1.4430046,0.6318337,1.5329449,1.1921995,2.6007767,3.300402,3.0632427,1.6132879,2.1670954,1.8615183,2.425675,3.1401036,2.6109211,0.5895444,2.3504956,2.9484253,1.4948344,0.572282,0.8872109,1.0405933
c_1_23_1454,-0.49033993,0.3092257,-0.13530797,0.43083084,0.91682684,-0.5995419,0.28230473,0.11829639,0.9325786,-0.20859677,0.5164717,0.85394186,0.29376155,-1.1231384,-0.17154041,-1.0761176,-0.17440157,-0.15503812,0.77637005,0.07639997,-0.08190955,-0.86364055,-0.18136854,0.46514526,0.35129997,-0.20425174,1.5882407,0.48979074,-0.82398146,-0.20576772
c_1_23_1455,1.6240565,0.61120033,0.9106465,1.3161895,1.0351639,1.3710705,1.5899624,0.94121045,0.4345987,-0.057089947,0.5351648,0.79810137,1.1347858,0.43005806,1.6679538,2.188164,1.7579283,1.2489299,1.7716423,0.5848051,2.0410464,1.3808004,1.6484451,0.19891778,1.6318198,2.3785102,1.0244406,0.30176213,0.7757414,1.251939
c_1_23_1456,0.14233606,0.21782942,-0.59221196,0.17693383,0.8775261,-0.5071095,1.9958681,-0.033179197,0.58344615,0.320075,0.1384319,-0.33319807,0.42404076,1.1758646,-0.18628009,0.16656311,-0.26516238,0.68464065,0.15939277,-0.022614839,0.3435229,0.102182604,0.033689313,-0.18591239,-0.26583278,-0.071066976,0.6253482,0.5799936,-0.4355531,0.030915141
c_1_23_1457,-0.76660323,1.0513717,-0.18218136,-0.80435675,0.9853188,-1.1233988,0.32275784,-1.4719677,1.6512058,-2.3355289,0.2564359,0.82602626,0.3611583,-1.5424817,-0.11450786,-0.0394989,-0.27919334,-1.7698846,-0.06622794,-0.49848723,-0.9728258,-0.9183788,-0.3037079,-0.12890336,-1.1299894,0.00744592,0.55841845,0.919097,-0.3061479,0.26464376
c_1_23_1458,-0.5619578,-0.019297587,-0.5857141,-1.2387247,1.6474895,-0.47522426,1.799568,-0.2612035,-1.2718408,0.48510385,-1.1363891,-0.49025902,-0.3037898,-1.340076,-0.26994893,-0.90152067,0.0089747,-0.1598822,0.38488328,-0.691954,-0.73671377,-0.8210934,-0.590186,-0.8613796,-0.43844545,-0.9134872,-0.73069376,1.0335498,-0.7662748,-1.0105324
c_1_23_1459,0.1721727,-1.2927291,-0.7118876,0.30978242,2.5284958,-0.42536336,4.140764,-0.683955,0.89572155,0.58960545,-0.3696384,-1.6870934,0.13373795,0.28823954,-1.0181026,0.047537837,-1.3166674,-0.37880084,-0.1727271,-0.4914934,-0.20177773,-1.3903297,-0.9324943,-0.99537766,-0.21273315,-0.3020333,-0.17093909,0.25197488,-0.37586054,0.011116583
c_1_23_1460,-0.5199652,0.119273365,-0.5458654,-0.83665407,0.26582438,-0.70778865,-0.42236856,-1.8305864,-0.5361545,-0.013516321,-0.85747355,-0.22559194,0.8129934,2.111043,-0.71756554,-0.020980047,-1.2664658,-1.1998016,-0.9710739,-1.1232494,-0.6943062,-1.6553895,-0.59345204,-0.9030538,-1.1977497,-1.1499224,-0.30216765,-0.19020264,2.7649977,-0.18340783
c_1_23_1461,-0.5338669,-0.632587,-1.1472213,0.38873687,-0.019474583,0.6295995,-1.4515911,-0.81987536,-1.326745,-1.9758749,-0.625097,0.5299786,0.19451782,-0.5850751,0.5037132,-0.8865692,-0.7943528,-1.3025588,-0.33088169,-0.20798177,1.0881796,-1.5018641,-1.7611325,-0.60815436,0.1555497,-0.30377266,-0.33452946,-2.4411485,-1.1930735,1.8662777
c_1_23_1462,-0.12398753,-1.0318288,-1.1319423,-0.4475924,1.9029083,-0.31224236,3.5144756,-0.7776781,-0.46158803,0.6305319,1.1529156,-0.50519997,0.9651724,-0.44402245,-0.34953663,0.065409765,-0.08885422,0.88423383,-0.06910994,1.1934122,-0.04289338,-0.97879195,0.073081985,1.0216737,0.7332089,0.48904374,0.8501334,0.9934277,-0.88904,-0.07242039
c_1_23_1463,-1.225802,0.3436583,-0.70651156,-0.7983496,0.7463866,-1.0652913,0.077947795,-1.3121817,1.4592006,-1.5091137,-0.24828313,0.40765804,0.072944514,-1.6213645,-0.5977475,-1.0208392,-1.2914233,-1.513238,-0.1727271,-0.8010688,-1.6425847,-1.6156791,-1.5189786,-0.8118121,-0.78909606,-0.015359247,0.66308,0.9120419,-0.69362646,0.7939279
c_1_23_1464,-0.9514881,1.2963562,-0.3653722,0.29341903,-0.0068829926,0.16352312,-0.4747252,-0.4932053,0.50656337,-0.23277923,1.2844784,2.0056174,0.4574336,-0.89659154,0.05028274,-0.86040646,-0.8167095,-0.80515414,-0.37753576,-0.54015344,-0.01798839,-0.021792471,0.3143392,-0.047787383,0.29124972,-0.85364765,0.0023942373,0.34381956,-0.55138016,-0.82271594
c_1_23_1465,-1.387075,0.158484,-0.2236654,-0.19572152,-0.5831256,-0.8153607,-0.9271005,-0.4079299,-0.07031212,-1.1944765,0.5489445,1.128583,-0.46159518,-1.0838064,0.1332354,-0.96678466,-0.8122198,-0.49440566,-0.30146185,-1.10825,-0.82865363,-1.3659769,0.19276308,-0.87570614,0.22128245,-1.9355571,-1.2841033,0.69079775,-0.85003346,-0.50357693
c_1_23_1466,-1.2078149,-0.72039384,-1.0559014,0.36557,-0.29015407,-0.5006868,-0.009863838,-0.4686161,-0.964153,-0.009089346,0.18859176,-0.23494013,0.1599345,1.250447,0.40149477,-0.43920043,-1.2582093,-0.13106272,-1.2338419,-0.044731773,-0.28480074,-1.5018641,-0.5707004,0.7038024,-0.5425736,-0.09628052,-0.14510138,0.5006592,-0.97823924,0.7490137
c_1_23_1467,0.3744757,0.4423388,1.6589161,0.494347,0.17833953,0.5830405,0.022531785,-0.09434207,-0.5190595,0.26937148,0.5232968,0.081163265,0.9478513,-0.9295825,-0.08104629,0.74622494,-0.052053083,1.0034871,0.55805826,1.0433072,0.5847221,-0.07495006,0.19385833,-0.22224915,0.48440778,1.2156055,0.95222527,0.21266945,-0.82290775,-0.8394026
c_1_23_1468,2.7914815,2.1284957,0.92063373,2.7670634,1.5753893,2.5075693,2.86308,1.7666734,0.93940556,0.79039264,1.1996037,1.3049198,1.4169775,1.6319417,2.336001,2.3115723,2.4966743,1.3223486,2.647541,1.3708065,2.1195354,2.6683908,2.4531865,-0.027983977,2.151734,3.0931246,1.1593449,0.3436051,0.92188907,0.4719731
c_1_23_1469,-1.0988466,0.51632106,0.26409432,-0.38123834,0.03316166,-0.68987936,0.01027388,-0.31565708,0.18050526,0.014638404,0.4344978,2.197787,0.8662524,-1.5649064,-0.35344258,-1.6564107,-0.70713407,-1.1268688,0.3478794,-1.149814,-0.3539146,-0.2254778,0.5639378,0.8012665,-0.06192235,-1.2635056,0.47645515,0.49502778,-0.64251065,-1.1844875
c_1_23_1470,-0.8701951,-0.369296,-0.49367097,0.8831896,0.6528631,-0.19502515,-0.4961948,-0.9329212,-0.66638935,0.18711516,0.13621098,-0.06639884,0.32427028,1.0475876,0.111043975,-0.090845264,-0.65015906,-0.444887,-0.39107051,0.39031756,0.63645,-0.45153025,0.099102475,-0.10760204,0.8485984,-0.84253556,0.060904607,-0.11461237,-0.64901876,0.76374537
c_1_23_1471,-1.1533308,-0.19055213,-0.5118397,-0.39132667,2.38101,0.86525524,2.294025,-0.7074553,-0.8787724,0.7585155,-0.19204387,-0.047230877,0.3804687,0.8287594,-0.7323334,-1.3805196,-0.9178734,0.22002602,0.24484862,-0.592065,-0.019114567,-0.5529625,-1.3022586,0.2708979,-0.5846186,-0.7748527,0.49646226,0.80189073,-0.11670671,0.0978495
c_1_23_1472,0.7906337,0.26024446,-0.058152344,0.9028162,1.5908394,0.6583038,1.3565285,0.7328756,-0.7089986,0.034747098,0.420313,-0.2807238,1.0927116,-0.036980618,1.6679538,1.0632844,1.1377457,0.22447175,1.0772413,-0.16480385,0.621909,0.83504295,1.1241704,0.5891166,0.65418047,0.89078426,0.56290674,0.57061124,-1.1090839,0.5801609
c_1_23_1473,-0.76299876,0.9588972,3.4235058,-0.19882733,0.27073425,0.23499686,-0.56705683,-0.5792794,-0.7872553,0.46411002,1.2862912,0.27197558,-0.09609822,-0.478402,0.15635918,0.70729756,-0.6943444,0.6401167,0.45023334,1.6782703,0.08447481,-0.8708372,-0.17938179,0.6474411,-0.39670816,0.010469257,1.0319374,0.31843022,-1.083636,-0.13159892
c_1_23_1474,0.3668945,-0.6749827,0.67841625,-0.7784353,0.92402536,0.18984559,0.5798179,-0.4185733,-0.48551905,0.5271074,0.086936735,0.04402279,0.9310053,-0.20624731,-0.28391376,1.1610646,0.0877945,0.85657465,-0.6559453,-0.28758428,-0.29871607,-0.04594889,0.1332695,-0.18926837,-0.09758589,0.3983002,0.44753292,-0.009275212,-1.395696,-0.6117888
c_1_23_1475,-1.1635276,0.5833193,-0.18451436,-1.3095769,-0.13990271,-0.63374835,-1.1646571,-0.17974435,-0.11594653,-0.3903572,0.79991347,1.853559,-0.38570017,-1.4677387,-0.43399864,-0.3313998,-0.8347598,-0.55980784,0.6036964,-1.3169464,-0.38397968,-0.683321,0.6408436,-0.8950555,-0.43844545,-0.8392127,-0.47473195,0.3074899,-0.2970032,0.064426266
c_1_23_1476,-0.70267904,-0.7371691,-0.9978408,0.40807238,0.061651178,0.63639504,-0.6998168,-1.05604,-1.1443651,-1.6009558,-0.9022119,-0.41558117,0.24554546,-1.0534885,0.251342,-0.8638785,2.6716216,-0.19426388,0.1645231,-0.23938616,0.9505069,-0.5770287,-1.4711221,-0.8609481,0.87969303,-0.9986368,-0.4462137,-0.6602397,-1.3570465,1.1351217
c_1_23_1477,0.51469624,0.2942834,0.34248608,1.267236,0.46527117,1.2764663,0.48225635,0.10519173,-0.41302684,-0.38937643,-0.013477523,-0.02677188,0.29642174,-0.1509775,0.8233517,1.3575141,1.1126724,-0.8112902,0.123100094,0.04016911,1.4136841,0.4239934,0.61097276,-0.43755138,1.1379983,0.7957536,-0.07918479,0.12172758,-0.14240672,1.1188377
c_1_23_1478,-0.10389382,-0.21789333,0.18380263,0.15159464,0.19338492,-0.27230892,0.9819062,-0.12856549,-0.8530127,0.086472034,-0.21620393,-0.00879253,0.58213216,-0.31190622,0.0067658504,-0.29397577,0.5829416,0.21854095,0.81174743,0.46431747,-0.5672152,0.5072889,0.17902333,-0.50321686,0.20939611,-0.69564,1.5008065,0.94401336,0.35139316,-0.6950093
c_1_23_1479,-0.88288444,-0.35709554,-0.75576746,0.3085277,-0.16782743,1.0918932,-0.19743624,-0.3973679,-1.0898541,-1.2272056,-0.36900866,0.5048969,-0.14835715,-0.5013743,0.9096544,-0.25373304,-0.88054574,-0.4143597,-0.542757,-0.06303969,0.89615744,-0.63874,-0.7928546,-0.8835874,0.4097169,-0.19015557,-0.24952668,-2.086168,-0.8610531,1.5821338
c_1_23_1480,1.0086362,0.12880965,-0.042455643,1.2326136,1.3652207,1.0839925,2.6302602,1.2038947,0.34383357,0.41602767,0.8610806,-0.21629515,1.560029,-0.22221155,1.0998962,0.7823295,0.53122973,-0.20925833,0.6200338,0.116814055,1.3307233,0.79655045,0.2161731,1.0138556,0.68966377,2.1678343,1.2208514,0.52253824,0.11856143,0.7234975
c_1_23_1481,0.6882309,0.8287786,2.4986773,1.086133,2.1400573,0.4805714,1.7762768,0.52793723,-0.4868999,0.97994953,1.4110289,1.3028688,1.0633471,-0.23339008,-0.37173793,0.9212118,-0.28800896,0.93171066,0.9036858,0.8217934,0.5663453,0.52472794,0.64954364,0.7116224,1.0318795,0.25280845,0.94732517,0.11325649,-0.9818962,0.09142885
c_1_23_1482,-0.5959635,-0.44230935,-0.7520502,-0.61928403,1.91134,-0.40397978,3.7420926,-0.32162067,-0.6000451,1.0245422,0.2727104,0.7999467,0.111086495,0.020246353,-0.649123,0.23617297,-0.3653155,-0.3134968,0.16964082,0.059332203,-0.52633274,-0.69627774,-0.70268327,-0.5483303,-0.021729758,-0.07577242,0.115418345,0.61431676,-0.046668325,-0.13921279
c_1_23_1483,0.33488446,0.6864182,0.49708647,0.64281404,0.4793923,0.66665906,2.0608592,-0.23476033,-0.4731575,-0.66814166,-0.25933027,0.018555492,1.3648345,-0.8584354,-0.3146143,-0.19557647,-0.017419035,-0.0815387,-0.32430583,-0.09190748,1.5020983,0.3007297,1.0245444,0.7589668,0.5682573,0.9568943,-0.036771663,0.52920955,-1.1930735,0.14501232
c_1_23_1484,0.8940244,1.4720454,0.48902828,1.6865276,0.23062554,1.2369325,1.3879429,0.8681903,0.09793527,1.0143445,1.2816534,1.1849167,0.6510014,0.5344367,0.9777621,1.2068511,1.5856189,0.55895567,1.3746424,0.30035177,0.9272601,1.4099871,1.0744641,-0.17948252,1.239689,1.7838596,1.0634451,0.18761387,0.6001473,-0.027721718
c_1_23_1485,-0.44361028,0.86750555,-0.14431405,-0.101406254,0.64635116,-0.46262792,1.1753628,-0.38271555,-0.6655985,0.38325346,0.47060096,0.4244512,0.5988295,-0.41020095,0.41459218,0.40611002,0.1159032,0.63181835,0.8663462,1.759832,-0.3358003,0.042382892,0.8357434,-0.2855147,1.0935067,0.281074,0.17032638,0.96154296,0.09379123,-0.06772364
c_1_23_1486,-0.94885725,2.2479074,0.058300648,0.8050564,3.1468866,-0.8230236,2.7168138,-0.44881788,0.9541165,0.04043681,0.8491604,0.45528227,0.49158257,-0.9800685,0.62695205,-0.5897332,-0.38184628,-1.5208302,0.045728993,-0.40305048,0.5433924,-0.66407055,-0.85628796,0.042963583,-0.658864,-0.79429156,1.4305023,0.6265089,-0.23215774,0.7229348
c_1_23_1487,-1.7362367,1.6498319,-0.6235566,0.009320519,0.5791137,-1.0047592,-1.0568204,-0.9611055,1.6499716,0.23425804,0.85865057,1.7531745,-0.77253026,-0.87075984,-0.7087392,-0.113733195,-0.6129801,-0.24487558,-0.7636835,-0.9741717,-0.3945277,-0.76598275,-0.083149545,-0.96185285,-1.33439,-0.9146323,-0.39545962,0.5652863,0.3409888,-0.059241917
c_1_23_1488,-0.6418261,0.3351059,-0.2517116,-0.11937093,-0.38725612,-0.20314734,-0.3599052,-0.6059377,-1.0003191,-0.6537112,-0.41375107,-0.8801566,0.46717578,-0.11558976,-0.10850484,-0.5920637,-0.03309426,-0.2042424,-1.0406244,-0.36857224,0.38468763,-1.106521,-0.7314056,-0.38819283,0.2735252,-0.82267267,0.026919609,-0.95976144,-1.3620197,0.56668574
c_1_23_1489,-0.70617837,-0.22763377,-0.42784244,-0.66044104,0.124363154,-0.7258792,1.8225003,0.71980625,-0.7420914,0.6250556,-0.15626925,-0.33319807,0.44873133,-0.70538914,-0.08818448,-1.188594,-0.99936545,0.4858344,-1.1373452,-0.6087859,-0.3229466,0.07357817,-0.833991,-0.07119756,-0.52314454,-1.4188275,0.21563123,0.5647747,-0.71802765,-0.68086493
c_1_23_1490,-1.1417388,-0.3992433,-0.46104613,-0.4999253,-0.046428546,-0.47522426,-0.9474619,-0.54373634,-1.0736067,0.59966433,0.060487866,-0.22813624,0.37594256,-0.48313403,-0.18504895,-0.40369448,-0.6837432,0.06489025,-0.8346671,-0.5037508,-0.54316366,-0.8386911,-1.0755016,-0.81015027,0.19559939,-0.9726302,-0.47252163,0.13256903,-0.2809884,-0.35031402
c_1_23_1491,-1.9159374,-0.8144702,-0.21405862,-0.62299645,-0.43022105,-0.43460688,-0.29428375,-0.3785574,0.4459019,-0.20006558,0.006099457,0.6061655,0.42900392,1.6216033,-1.44531,-1.9390116,-1.9310925,-0.36079168,-0.6443296,-0.71363175,-0.4751822,0.19289398,-1.7317314,-1.0575719,-0.59126294,-1.1729506,-0.790587,0.7047732,-0.4300765,-1.3158634
c_1_23_1492,-1.104514,0.62182003,-0.06872982,0.43321386,-0.07482969,-1.0005132,-0.41620776,-0.52745706,0.12733795,-0.47753516,0.90806824,2.0242245,0.26875815,-0.6645088,0.24389657,-0.619415,-0.564367,-0.44251546,-0.25338373,-0.7225785,-0.67041236,0.036074337,1.4460095,-0.0105036525,-0.16418464,-0.94808674,0.050559517,0.4930164,-0.42929617,-0.3465358
c_1_23_1493,-1.3531446,-0.42604944,-0.19978848,-0.8003503,-0.19676788,-0.65110064,-1.9440038,-0.64565486,0.56829864,-1.5852015,-0.2252974,0.7254726,0.036393728,-1.5929444,-1.4509655,-1.1945554,-0.59665585,-0.64742094,0.08879134,-0.83157456,-1.2315203,-1.8758258,-1.5163616,-0.42202252,0.20480718,-0.9157773,-0.067461856,0.30242038,-0.59431964,-1.9558531
c_1_23_1494,0.62593454,0.8105716,0.87920755,0.06836747,2.6699362,0.41076386,1.3167839,0.75773734,-0.042879034,0.1513631,0.4499784,0.09172658,2.103997,-0.17877032,-0.3443373,0.85340315,1.0443757,-0.59763867,0.5284565,-0.27136922,0.8169484,0.26063344,0.27271718,1.5000573,0.37604567,1.2054794,0.21463726,0.2644908,0.07578877,-0.09073929
c_1_23_1495,-0.79810965,-0.11995251,-0.72998035,-0.12388378,-0.3120214,-0.5297728,0.06317284,-0.8000229,-0.7354064,1.1830178,-0.94556147,-0.18126278,0.64977556,2.9312413,-0.5639857,0.23617297,-0.9726683,-0.04975884,-0.06622794,-0.691954,-1.0275221,-1.512379,0.18947412,-1.4053361,-0.95593965,-0.22850734,-0.8970773,-0.4134156,2.6239715,0.97671205
c_1_23_1496,-0.078836106,0.12608944,0.82409257,0.15962565,2.7641096,0.40883926,1.5760624,0.15123302,-0.58359456,0.3711324,0.87824655,0.5413063,1.7154593,-0.40639207,-0.22469865,-0.2517044,-0.09208386,0.83510923,-0.209544,-0.0034082697,0.30260783,1.1282339,-0.033977997,1.3814507,0.2011288,0.33850518,0.32448092,0.49615595,-0.30544198,-0.14839421
c_1_23_1497,-0.589337,-0.8722396,0.23459822,-0.80235267,-0.32189813,-0.74048495,0.052742574,-1.0730877,-1.0208472,0.6638118,0.25028554,0.3001246,0.17069128,-0.811701,-1.1737542,-0.019136388,-0.2739213,0.9464489,-1.6688415,-0.06713432,-0.984683,-1.0295217,-1.3873231,-0.5702725,-0.51028925,-0.4262652,1.0462174,0.09893796,-1.6115284,-2.0564985
c_1_23_1498,1.1876639,1.2475678,0.42613083,2.2024405,1.663177,1.7880548,2.9735332,1.0143621,0.70997536,0.88300085,1.1110501,1.3755145,0.7318442,0.51886487,1.653431,1.8040894,1.7738857,1.1485703,1.5061156,1.8191595,1.4326074,1.8051331,0.99528176,-0.12422161,0.9729351,1.6974938,1.1450866,1.0078487,0.31863678,-0.101463765
