cell_id,4-1BB,B7-H3,CD123,CD14,CD163,CD27,CD31,CD38,CD39,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,NF-kB p65,PD-L1,Tim-3,VISTA,Vimentin,iNOS,pan-RAS
c_1_35_915,-0.520655,-0.023422424,-0.21543369,0.2621957,-0.20528416,0.2478466,0.038615726,0.63545036,0.5074324,0.45579395,0.11461444,0.5215697,0.5063886,1.9555285,-0.12224198,0.49843872,0.6186045,0.29907206,-0.095702335,0.8377241,0.7927325,-0.036985714,1.0480251,0.85228103,-0.70113873,0.8647128,-0.06127427,0.4848847,0.15047212,0.39645663
c_1_35_916,0.26135242,-0.26658538,-0.51697177,-0.7347834,-0.110746145,0.40613076,-0.19591734,-0.23028068,0.51841,0.32926616,-0.28280762,0.0642239,-0.3242569,1.4185028,-0.022320885,0.68989885,-0.866668,-0.6931832,-0.7800614,0.3616201,-0.5525359,-0.6752493,-0.1427449,0.6843219,-1.1234937,0.1978036,-0.6723193,0.23456946,0.31958267,-0.3965431
c_1_35_917,-0.326162,-0.10496361,-1.0645566,-1.0594283,0.31142402,0.27609777,-0.46333918,-0.5331586,1.950353,-0.73729277,-0.8748443,2.0201595,-0.09741704,0.24600267,0.71269405,-0.77960324,1.3123442,-0.6757138,-0.58053684,0.51866925,-0.20895371,0.2359375,-0.6387848,-0.1268404,-0.042855877,-0.78673124,-1.1556875,-1.7259781,0.16862777,-0.30072019
c_1_35_918,-0.18693505,-0.46876144,0.24573077,0.3805695,0.38733974,0.21476966,-0.61888874,0.2190423,-0.64553624,-0.09275751,-0.053860005,0.13090417,0.046918776,0.0404006,-1.1410484,-0.66983455,-0.439064,-0.30780602,-0.07350133,0.8657627,-0.43368688,-0.24136059,-0.36977538,0.1563782,-0.28945723,-0.121698536,-0.83541846,-0.17046832,-0.1912436,-0.2391511
c_1_35_919,-1.356762,-0.792127,-1.1421565,-0.61548424,-0.33179963,0.18883997,-0.71667993,-0.5968657,-1.5988014,-1.0519853,-0.47551706,-0.6989807,-0.7662858,-0.02814862,-0.96955955,-1.3362037,-0.6654607,-1.0985081,-1.1902333,-0.91947085,0.49348593,-0.3073849,-2.0680995,-0.30392152,-0.30683172,-1.8552536,-0.5896492,-0.2510268,-0.2126506,-1.147836
c_1_35_920,-0.6052676,-0.72446173,-0.109002955,0.80153054,-0.9484062,0.53873014,-0.48395374,0.03395304,-0.13543557,0.12824969,0.10767553,0.6794579,-0.6608905,0.99516386,-0.66289467,0.7664032,0.14176944,-0.014780986,-0.110093996,-0.26994738,0.87553734,-0.8513662,1.353592,0.42695898,-0.28204918,-0.32024184,0.55924976,0.35007322,-0.40189686,-0.40182433
c_1_35_921,0.7243018,0.6184206,1.1573961,0.15395685,0.8628547,-0.1875796,0.8779029,0.35723194,0.0099879205,0.42311803,0.45967275,0.76324385,0.37572333,1.8802615,1.4755834,1.8793169,0.16485293,0.675495,1.1793511,1.8980484,1.0144886,0.49219662,0.81798536,1.0646193,-0.455833,1.0784348,-0.33492577,0.92986923,0.65747845,0.68336266
c_1_35_922,-0.22551101,-0.7878251,0.6570401,-0.08009663,-1.0952127,-0.063274056,-1.7465143,0.25939596,-0.2783555,1.0869609,-0.6541428,-0.047634568,0.04302554,0.9041705,-1.0986832,0.54643047,-0.021575687,0.71928626,-1.3477955,-0.89622885,0.23600087,-1.1025912,-0.66154987,0.5656472,0.52339715,-1.3215436,-0.22791378,-0.64044625,-0.93807524,0.026298137
c_1_35_923,0.6142855,-0.6591714,-0.2113383,-0.56953335,-0.6355895,0.49023253,-0.5780199,0.36944136,0.08078658,0.21808524,-0.08354039,0.962456,-0.26289478,0.3605657,-0.008042473,-0.09904517,-0.31325072,-0.22002956,-0.27494556,-0.11134782,0.039789557,0.11241362,-1.0288163,0.61693066,-0.2550802,-0.1940094,-0.61728954,-0.5191976,-0.31326294,-0.13030872
c_1_35_924,0.99776095,0.33329102,1.265682,0.72626585,0.98932475,0.026080769,1.214936,0.47406706,0.087525524,0.6991046,1.0511065,1.268934,1.0855495,0.30815753,2.1005197,-0.052437153,1.0463176,1.319162,1.3837855,0.32999623,1.0773689,1.974811,-0.39476517,0.29960617,1.1639532,0.375543,0.2057506,-0.15292765,1.6099851,0.70551115
c_1_35_925,-1.2337756,-0.50531614,-1.0252056,-1.433073,-0.70888245,-0.19657606,-0.2659369,-0.04342549,-0.45676512,0.32926616,-0.03881318,-1.4094214,-0.62620026,0.3156932,-0.96955955,-0.41990212,-0.5134651,-1.0202528,-0.78441644,-0.016198214,1.0643367,-0.38266718,-0.37027153,0.7332356,-0.51757246,0.14028428,-0.82818586,0.2316381,-0.25766963,-0.5584138
c_1_35_926,-0.5723621,-1.0703437,-1.1363293,-0.82490623,-0.63158494,0.09294963,-0.9740839,-0.21950048,-0.9863458,-0.3333673,0.15302323,0.034567107,-1.0348253,-1.0320226,-1.005641,-0.3486198,-0.3558623,-0.32978788,-0.29404947,-0.19733766,-1.1467575,-1.0728348,-1.4704398,0.25071323,-1.0887691,-0.8432273,-0.9643385,0.026677944,0.15047212,-0.8365312
c_1_35_927,0.39294255,-0.95872337,-1.4219987,-0.9683895,0.42311522,-0.39496803,-0.19591734,-0.31960258,-1.2027524,-0.931961,-0.7093958,-0.20711966,-1.8782189,0.19052993,-1.2897602,0.20052713,-1.1747526,-1.3061233,-0.8019251,0.5684678,0.65122575,-0.5266078,0.30060774,0.16323698,-0.9222872,0.88719827,-0.3903904,1.4257245,0.49892074,-0.669499
c_1_35_928,-1.4263743,-0.71617407,-0.4354912,-0.15400094,-0.75062746,0.3427771,-0.6157139,-0.120195754,-1.1416602,-0.09632986,-0.33969462,0.55105567,-0.7499032,0.9136943,-0.9925978,-0.018648539,0.26988477,-0.64302725,-0.63281226,-1.0315406,1.5518177,-0.7197185,-0.66507936,0.53712845,-1.0040886,0.49380296,-0.070464894,0.07376207,-0.10910913,-0.18264344
c_1_35_929,0.5108918,-1.310236,0.1795731,-0.027447226,-1.3264086,0.6958096,-0.9856001,0.34430796,0.06351363,0.5408333,-0.78596014,2.6966293,0.43260616,0.74037206,0.885023,0.76233286,3.0017378,1.1595044,-0.15711752,-0.5824135,0.34446773,-0.5524326,0.1930155,0.050731078,0.72143215,-0.24960181,-0.107147664,0.35148147,-0.098872855,-0.42705682
c_1_35_930,-0.9398898,0.35201398,0.2764956,0.16859493,0.8649504,-0.45362157,0.35539645,-0.5196056,0.018282985,-0.8702392,0.07472629,-1.0863723,-0.28963897,-0.3317503,-1.0911847,-0.8203911,-0.979615,-0.22328964,-1.0432076,0.3616201,-1.5393468,-0.5266078,1.0759466,0.16733873,-1.0275006,0.47115105,1.1739302,0.30756557,-0.710744,-0.34108087
c_1_35_931,-0.63994884,-0.4329109,-0.8655572,-0.73233235,-0.53750026,0.09495366,-0.8807241,-0.0039765476,-0.26329163,0.4532091,-0.9261674,-0.5396163,-1.111743,1.0280445,-0.9057618,-0.21566758,-0.236961,-1.5048094,-0.7562593,0.19614653,0.17274955,-0.16336645,-0.7914789,0.6360548,-0.8525329,-0.7947751,-0.32217506,0.022459136,-0.46131858,-1.1601756
c_1_35_932,-1.3163836,-0.0550316,-0.24428321,-1.23004,-0.23880076,-0.64685535,-0.9101056,-0.74848706,-0.4342524,-0.025403677,-0.2366388,-0.33732787,0.05339278,-0.7946943,-0.966693,-0.6222696,-0.95834506,-0.41431943,-0.37940833,-1.04806,-0.69715387,-1.1402968,-0.24212955,0.07993474,-1.4568416,0.8485916,-0.9643385,0.93069583,1.08951,0.019558704
c_1_35_933,-1.1431758,-1.0112727,-1.4155169,-1.566542,0.25485164,-0.31045473,-0.09910551,-1.5266776,-0.47872692,-1.3507643,-0.6873153,-0.77189213,0.055977624,-0.8224049,-0.8297096,-1.0564084,-1.2849073,-1.1698048,-0.7541082,0.18249843,-0.25831088,-0.58054906,-0.8712193,-0.75313026,-0.95793796,-0.49245265,-0.8254813,0.49280003,-0.34567428,-1.2200491
c_1_35_934,-0.8254245,-0.85342246,-0.59158427,-0.9439603,-0.70888245,-0.09393793,-0.106380686,0.19740674,-0.57577723,0.13947386,0.028943457,-0.65516466,-0.3532403,1.3239717,-0.40638673,-0.30410597,-0.3288485,-0.17800897,-0.43821192,0.19841205,1.5709225,-0.9152863,-0.76944625,0.4517891,-0.5753613,0.05149485,-0.84450233,-0.18224595,-0.024291035,0.13882278
c_1_35_935,-0.5380512,-0.11990808,0.2679857,-0.21305023,0.08807996,-0.024860937,-0.55944824,-0.21780328,-0.20214999,0.31116605,0.8844259,0.051670264,0.0037399083,1.0858555,-0.14565144,-0.17920223,-0.41096008,0.038946506,0.6122568,-0.054244157,-0.5549536,0.17866434,0.948548,0.18214756,-0.78474283,0.043000016,-0.14584884,-0.07297775,-0.031353414,-0.27038205
c_1_35_936,-0.89569366,-0.42936337,-0.64896977,0.77591175,-0.4250336,0.35987458,-0.18069999,0.08721368,0.0067867977,-0.42703032,-0.39199382,0.9264361,-0.17728825,0.5049148,-1.1016879,0.6396365,-0.15716988,-0.42309865,-0.5587889,-0.8429954,-0.5356874,-0.25725904,0.9919172,0.41538182,-0.93519044,-0.08882756,0.7957784,0.13412291,0.30142337,-0.4130829
c_1_35_937,0.67437446,1.0327914,0.8633263,1.3445045,1.5081452,-0.30512643,0.72225696,0.9223427,-0.21231166,0.25234538,0.959923,0.5257222,0.41046175,1.0443693,0.188365,0.4202503,0.22747543,0.6708434,0.9210685,-0.38089445,1.4276282,1.3989692,0.22248653,-0.2613894,0.29016143,0.7462022,0.32288456,-0.47675386,1.8852507,1.6768934
c_1_35_938,-0.966461,-0.16547602,-0.2113383,-0.7201182,0.11720648,0.34101903,-0.106380686,0.2558427,0.28102732,0.70233047,-0.17619881,1.1827985,0.007698166,1.5309594,-0.6132125,0.3650056,1.8250729,-0.3061226,0.16406897,0.19160716,0.8285897,-0.066339314,0.08590503,0.905723,-0.9908121,0.26482135,-0.33627343,0.5420374,0.5570272,0.54545796
c_1_35_939,0.41996738,0.7300305,0.89976066,0.052639555,0.09977437,-0.21650597,-0.42563573,-0.7492275,-0.2844182,-0.08370745,-0.17057724,-0.75018674,-0.7121106,-0.9193755,0.14343168,-1.0618999,0.3081556,-0.16840574,-0.36314923,0.24542822,-0.24877669,-0.25725904,-1.2669637,-0.429765,-0.3648192,1.1774932,-0.670675,0.36530107,-0.6016684,-0.34431055
c_1_35_940,-0.26676583,-1.2764065,-0.6225124,-0.41874975,-1.1001067,0.011441511,-1.0323722,-0.2624003,0.064133376,-0.17536221,-0.27348575,0.5387211,-0.86322415,-1.0635567,-0.86402285,-0.529042,1.7511967,-0.39858973,-0.8711183,-0.6910796,-1.5863997,-0.76282674,-0.5845555,0.23180434,-0.056286786,-0.821018,-0.028933162,0.14678286,0.12690665,-1.4822781
c_1_35_941,1.7501744,3.0116608,2.7527468,1.0850778,3.6574183,0.29156685,2.8034801,0.05990445,1.1462555,0.40133044,1.797571,2.811376,2.0136318,2.1208458,3.188552,2.101033,1.9338596,2.3540359,3.5561123,2.8032439,2.5851078,3.760626,-0.01249117,0.39695585,3.4601464,1.9073166,0.6085097,0.30987492,1.6772413,1.4810172
c_1_35_942,-0.6709152,0.8514163,-0.8972509,-0.26647472,-0.16569513,-1.5900086,-0.31951034,1.086547,0.9528721,-0.6206989,-0.34670419,-0.52402586,0.76619565,0.20998085,0.18741617,0.6707168,-0.031251423,-0.32469904,-0.6165946,0.39070377,-0.51896214,-0.1010318,-0.0870974,-0.7490185,-0.7575517,0.5252033,-0.016056385,0.0697901,-0.1297262,1.5419973
c_1_35_943,-0.704762,-0.77925074,0.17074274,-0.9903357,0.7044997,0.0104912855,-0.13823152,-0.26819146,0.55139613,0.118592784,0.27094877,-0.26133707,-0.23498796,2.0460474,-0.12860665,0.899709,-0.7403629,-0.16521265,0.1583965,0.18705796,0.343653,0.02544265,-0.08373095,0.6610984,-0.5893275,0.2018924,-0.120147236,1.1594586,0.10707322,-0.09188133
c_1_35_944,-1.1238749,-0.5539373,-0.52618337,-0.7944496,-0.4956246,0.36425924,-0.7847712,-0.06318907,0.5874207,0.3954899,-0.866803,-0.33199936,-0.37172955,0.3156932,-0.50667506,0.6193262,-0.9164436,-0.641117,-0.6125594,0.07234556,-0.72564846,-1.5083355,-1.3428812,0.55753756,-0.90306187,0.58998185,-0.9458605,0.22820666,0.32920638,-0.54721195
c_1_35_945,1.0685023,-0.09013802,0.73666555,-0.2863522,0.6453739,0.3445319,0.81445956,0.07896371,-0.09280883,0.16592722,0.91681325,1.7336936,0.5944741,1.1840404,1.8374723,1.1802515,0.68985194,1.3136878,2.38921,1.643751,1.8620781,1.6919655,-0.91966504,0.23037808,1.575496,-0.021368237,-0.21657105,0.29672655,1.4227734,0.23533252
c_1_35_946,-0.6041958,-1.2876148,0.09719122,-0.18237361,-1.1247357,0.31270063,-1.5556515,-0.097461,-0.43508103,0.3891716,-0.5029052,-0.31257352,-0.45355767,-0.040632438,-1.0304446,-0.7783361,0.244543,0.6309682,-0.8711183,-0.5172965,0.024838308,-0.73257196,-1.1926464,0.11476707,-0.66040087,-0.2627318,-0.23742451,-0.36815396,-0.3180942,-0.7939533
c_1_35_947,-0.6731497,-0.8007606,-1.6033555,-0.99493575,-0.42137745,-0.34914532,-0.6412629,-0.66447204,-0.30734625,-0.77456504,-0.2516286,-0.41705775,-1.0246203,0.30689994,-1.1980329,0.60742456,-1.736966,-0.9614238,-0.6287466,0.18933377,0.25217968,-0.7433347,0.37695608,0.049555033,-1.095674,-0.08044043,-0.27471164,0.4412497,-0.61086106,-0.7581098
c_1_35_948,-0.40668097,-0.6511689,-0.43326357,-0.35669634,0.16021927,0.36535242,-0.4988158,0.08406374,-0.1466098,-0.084996685,0.029667366,0.25830433,-0.46157676,-0.5579604,-0.86678654,-0.16748616,0.7943244,0.06833066,-0.9519489,-0.103466965,-0.77972144,-0.48739678,-0.37325218,0.32502142,-0.40599868,-0.3437049,-0.3813653,-0.4026725,-0.81135076,-1.3707565
c_1_35_949,-1.0223306,-0.67528033,-0.5750808,-0.699912,-0.022994276,0.006400918,-0.43715763,-0.5361458,-0.33370647,0.27839863,-0.16497199,-0.8115284,-0.832973,0.060705245,-1.0363132,-0.8203911,-0.80677414,-0.71665573,-0.36675185,0.8901891,-1.5226429,-0.940857,-0.4510509,0.014664618,-0.8369574,-0.67104393,-0.23742451,0.2009561,0.10707322,-1.2436589
c_1_35_950,-1.3047932,-0.86682415,-0.13074087,-0.09711824,-0.410443,0.33318925,-0.92124104,-0.109731466,-0.1403153,-0.9801966,-0.22836052,0.95714015,-1.0823449,-0.01709034,0.39225155,-1.2106661,1.4816704,-1.4087017,-1.0432076,-0.3570355,0.63693774,-0.6028668,-0.44482103,-0.06645666,-0.824569,-0.50806123,-0.567085,-0.050950326,-0.40692797,-1.0571038
c_1_35_951,-0.5566763,-0.95872337,-1.3610556,-1.2496173,-1.3102555,-1.1387368,-1.8465865,-1.8890525,-1.713492,-1.4926039,0.41209832,-0.07811647,-1.1759915,-0.30766457,-0.47885603,-0.47404525,-0.08628055,-0.8849631,-0.3685558,-1.4196426,-0.39503396,-0.12443351,-1.9813718,-1.6567732,-0.87450874,-1.1158904,-1.2783146,-0.71925116,0.023138192,0.08782674
c_1_35_952,-0.8402282,-0.30928358,-0.27345318,1.8435616,0.6407622,0.18270701,-0.48988464,-0.073933534,-0.4210494,-0.21848169,-0.31018183,-0.19710578,0.39483663,-0.33779728,-0.63985515,0.18422066,-0.060550816,-0.41256714,-0.90770155,0.12932935,0.027649216,-0.53650886,-0.5901838,0.5281137,-0.21638368,0.063078806,-0.07796926,0.40925977,1.1662451,0.24669817
c_1_35_953,0.4715994,0.80453855,1.1586109,0.17668436,2.1650977,-0.33618477,2.1841571,-0.5524906,0.5874207,-0.28195664,1.6315888,0.38421196,1.3610212,0.3950722,1.8761524,0.776154,0.5609731,0.72727495,1.7672423,2.870589,1.5446119,1.7492948,0.98921067,0.5085407,1.5732158,1.3238372,0.36390612,1.1886802,0.5407371,-0.3281997
c_1_35_954,-1.0787556,-1.035658,-1.0958953,-1.1406044,-0.29000452,0.53686285,-0.44004914,-0.22686937,0.34378117,-0.7854081,-0.78376126,0.39810193,-0.60562676,-0.11364696,0.44639668,-0.8409652,2.1247563,-1.4087017,-0.46255726,-0.074826464,-0.04755242,-0.25548714,-0.67097753,-0.109278016,-0.9094531,-0.6728303,-1.0650713,-0.3662533,0.41743442,-0.97764313
c_1_35_955,1.4598017,-0.084240764,0.5885378,0.4304951,-0.245563,0.028225418,-0.56253093,0.27420795,0.1178266,0.9117955,0.10628459,-0.5474541,0.7479321,0.55563885,-0.4358611,1.3817338,0.10029456,1.5285056,-0.7199734,-0.68759555,1.1608756,-0.6626893,0.8464211,0.3867492,0.37044477,0.24891265,0.6367842,0.8284406,0.46533498,0.09220576
c_1_35_956,-0.7853967,-0.75798666,-0.24428321,-0.728253,-0.65976363,0.26777607,-0.7709574,0.20015326,0.23900025,0.14789857,-0.7435317,-1.3599517,-0.62792283,1.2258393,-0.007025525,-0.5945192,0.27491668,-0.6912362,-0.6676771,-0.301454,-0.017746605,-0.102695815,-0.7225504,0.83317274,-0.74556494,0.2806077,-0.7266529,0.31108496,0.60306484,-0.2528467
c_1_35_957,-0.818073,-0.8713129,-0.23394315,-0.13901848,-0.43603748,0.3577926,-0.63484347,-0.32317844,-0.11467764,-0.75260806,-0.13482174,-0.22982416,-0.55830455,-0.5968598,-0.86540437,-0.5861172,-0.18621323,-1.082671,-1.1641723,0.17105636,-0.062116347,0.023861844,-1.2241055,-0.03852467,-0.48784733,-0.121698536,-0.5810545,-0.049250145,-1.1536319,-1.9387033
c_1_35_958,-1.3482664,-0.96816814,-0.8787165,0.1621009,-0.24217924,0.30816266,-0.8232829,-0.13613145,-0.20940217,-0.942939,-0.28110933,0.25292107,-0.59200996,0.5708292,-0.5127593,-1.1298816,-0.43435338,-0.8290309,-1.0334207,-0.2642704,-0.21207255,-0.61922556,-0.6376253,0.2759198,-1.2198328,-1.1681044,0.009406056,-0.4594066,-0.31326294,-1.9387033
c_1_35_959,0.3381045,-0.49060786,-0.59395087,-0.7627556,0.096856564,0.5331835,-0.053661045,0.13458727,0.10031691,0.115543105,-0.093535095,2.5010178,-0.12932292,-0.18677452,0.039366756,0.25653312,0.41580275,-0.16202337,-0.40127575,0.17792958,0.44644704,-0.65019304,-0.63010794,0.47569743,-0.41119665,1.0554578,-0.3302169,-0.2675661,0.4608176,0.3363844
c_1_35_960,-0.27549413,0.6103311,1.13176,1.9609601,0.27115715,-0.42112628,1.3225404,0.14848639,0.11241194,-0.12725168,0.60066164,0.5598225,0.17316006,0.72590417,0.24376875,0.21389818,-0.13259315,0.80475616,0.97069836,0.5147882,-0.31637126,1.0830632,0.093129754,-0.18043026,0.5427259,0.6156651,0.15309599,-0.411663,0.058728576,1.574753
c_1_35_961,-1.0630424,-0.60386324,-0.65380865,-0.6910803,0.5917792,0.40915838,0.55106944,-0.13098536,0.254049,0.12052966,-0.3839249,-0.9421494,0.030002667,0.30689994,-1.3026519,-0.11996123,0.94427866,-0.780286,0.03426351,0.19387805,-0.8241955,-0.07620201,-0.017743468,0.6741959,-1.1622785,0.0067403098,-0.75664985,0.58250135,-0.633081,-0.49464747
c_1_35_962,-0.9704845,-0.8007606,-1.1189239,0.41365767,-0.42137745,0.42003414,-0.72674,-0.27109313,-0.463493,-1.0693724,-0.22094046,-0.7340522,-1.2353421,-0.22172491,-0.18005487,-1.1679145,-0.79555774,-1.2671453,-0.9146288,0.16416007,-0.8337416,-1.1504495,-0.044247016,0.07221906,-1.1269939,-0.3074883,-0.22917888,-0.62810934,-0.0004482797,-1.4426029
c_1_35_963,-0.40668097,-0.22484474,-0.72748786,-0.9448603,0.21080108,0.6030861,0.04760283,-0.14129165,0.20050569,0.3209614,-0.3058792,-0.6091999,-0.53996915,-0.062936105,-0.30390695,0.097590305,0.36026168,0.15599273,-0.7605677,0.31078625,-0.7690693,-0.054882754,-0.7353817,0.2674146,-1.1130238,0.028445417,-0.7411564,-0.29770517,-0.35549206,-0.6673035
c_1_35_964,-0.27287063,1.6147008,-0.9374138,-1.4162506,-0.4470936,-1.1153419,-0.3718359,-0.9574799,-0.050551567,-0.45820406,0.1584487,-0.47034302,0.28834337,0.030884149,-0.34146935,-0.45090267,-0.21778576,0.22712196,-0.10048909,0.40304396,-0.7558236,0.11393906,0.5989709,-0.77104175,0.35346544,1.1736796,0.18458833,0.98952943,-0.017251587,-0.48371452
c_1_35_965,-0.9557804,-0.9824257,-0.74749017,-1.6027458,0.8649504,-1.213609,-0.24492152,-0.7708105,-0.55788124,-1.2615939,-0.3696615,-0.5751178,-0.37637416,0.1670443,-0.610688,-0.18988821,-0.95834506,-1.4369124,-0.39578846,0.37828985,3.4239876,-0.33466193,-0.88855726,-0.4986,-1.1269939,-0.08546821,-0.91044647,0.87177545,-0.23116724,-0.9440829
c_1_35_966,-1.3230437,-0.42582256,0.091727614,-0.08919836,0.6887289,-0.65045625,-0.6606517,-0.33514148,0.5846763,-0.49580857,0.38032863,-0.48554292,-0.5482858,0.845396,-0.8392753,0.31072694,-1.4773064,-0.1636177,-1.0067309,-0.67026347,-0.38378868,-0.18564636,0.97310627,0.16209579,-0.357176,-0.44993,0.075662605,0.30357188,0.35070702,0.35524413
c_1_35_967,-1.0474797,-0.930674,-1.428497,-1.6407981,-0.6396012,-0.2547584,-0.95883626,-0.5414678,-0.20070322,0.13701819,-0.7586561,-0.47508124,-0.15742026,1.0798143,-1.5313996,-0.3914411,0.95034945,-0.9722201,-0.7778867,-0.8355014,-0.3681384,-0.36409348,-1.5859548,0.40177152,-0.6575173,-1.5208683,-1.3928112,0.1720248,-0.2420413,-0.5159604
c_1_35_968,-0.43636453,-1.1469219,-1.0140692,-0.16593565,-0.28311163,0.28819698,-0.7847712,0.0136978,0.13813068,-0.36877313,-0.19072829,1.0485346,-0.40600523,-0.34082454,-0.75699794,-0.54085535,0.1841877,-0.5491629,-1.0456607,-0.09561653,0.56486154,-0.059786186,-0.74398893,0.19586165,-0.53942376,-0.4106282,-0.7549214,-0.2745967,-0.032768544,-0.40314624
c_1_35_969,-1.0801917,-0.5806539,-1.1833153,-1.3318812,-0.14291073,-0.34072545,-0.7572425,-0.46951735,-0.404687,0.18160446,-0.7870598,-0.77189213,-0.6608905,0.6877768,-0.55572355,-0.6065572,-0.58049804,-0.483582,-0.77571464,-0.6023568,0.24367912,-0.68155307,-0.5522655,0.40124047,-0.3699288,-0.73174787,-0.7385879,0.25841898,0.3256025,0.022930296
c_1_35_970,-1.1642209,-0.5653403,-0.25882748,-0.33957848,-0.7548435,0.7624143,-1.0323722,-0.0741968,0.47943294,-0.04716668,-0.24162224,-0.21046779,-0.44397107,0.73481464,0.25953087,0.14457943,0.2998954,-0.27434033,-0.57062465,0.33847654,0.37280917,-0.79125565,-0.340745,0.50841516,-1.4012463,0.038897507,0.010504455,-0.652972,0.45289046,-1.1993408
c_1_35_971,-1.0960729,-1.0405738,-0.78540987,-1.1122364,0.30342647,0.06233948,-0.42563573,-0.37974223,-1.004721,-0.7718682,-0.7093958,2.1923575,-0.5482858,0.022706809,-0.862642,-0.60414684,1.7187178,-0.9874089,-0.025124269,-0.29281357,-1.0083648,-0.2750447,-0.46253216,-0.023772368,-1.3973241,-1.0633495,-0.66821164,-0.27353024,-0.51356435,-0.6643789
c_1_35_972,-0.9611122,-0.66720855,-0.0029371693,-0.85147744,-0.6760209,0.07000289,-0.7675196,-0.27545407,-0.9479397,-0.24075522,0.10210607,-0.0749702,-0.8031027,-0.7757703,-0.7410923,-0.54085535,-0.064488485,-0.734398,-0.39031526,-0.14852762,-0.7810565,-0.7824732,-0.72864866,0.16357936,-0.8903298,-0.22718391,-0.7411564,0.07169897,0.31354615,-1.0622045
c_1_35_973,-1.1840099,-0.59997493,-0.4986451,0.2802379,-0.5069702,-0.5451196,-0.060764994,-0.52257305,0.06289348,-0.8460986,0.32142946,-1.2506311,-0.39504564,0.29934597,-0.6577586,-1.3481146,-0.42262417,-0.81064653,-0.4663271,0.1433322,-1.0113178,-1.1428312,0.021066794,0.010808844,-0.70701486,1.4847983,0.46921983,0.82451904,-0.058398858,-0.76873523
c_1_35_974,-0.67874974,-1.0307552,-1.1981726,-0.49503496,-0.14291073,0.153106,-0.42276603,-0.06685143,-0.18558526,-0.3953461,-0.72745615,-0.25448364,-0.6158911,0.03632523,-0.15314126,-1.3169345,0.80604917,-0.04968555,-0.5392026,-0.18639085,-0.24877669,-0.26613563,-0.76133394,0.07821837,-1.4729645,-0.49204338,-0.75664985,-0.4373663,-0.84388804,-1.2263845
c_1_35_975,-1.1886114,-0.5539373,-0.96181,-1.1465195,0.010588507,0.20448872,-0.2871862,-0.5394707,0.20907149,-0.53405017,-0.745685,-1.0450442,-0.87466866,0.5824702,-0.6577586,-0.5479635,-0.846512,-1.4061525,-1.0019127,0.10340736,-1.394994,-1.158092,-0.8080302,-0.25320914,-0.82148236,-1.0016057,-0.414932,-0.34291145,-0.15352817,-1.2409238
c_1_35_976,-0.3682374,0.20172857,0.46813422,-0.1502457,1.2499909,-0.73414236,0.8249324,-0.5229031,-0.41858515,-0.89837277,0.6669833,-0.8093066,0.8415882,1.2354885,0.41858163,0.6082758,-0.22628656,-0.19732036,0.8046007,1.2200807,0.060188804,0.23157883,0.8454402,0.4866612,-0.8431755,1.3862385,0.42513257,0.612478,0.23352416,-1.2020324
c_1_35_977,0.2726307,0.8602976,0.7636204,0.10555525,1.4274459,-0.5775744,1.0617694,-0.06763651,0.48429343,-0.45991006,0.4833179,0.033073578,0.76715285,1.7380435,0.51474947,0.8020232,0.21372063,-0.055803776,1.0563596,1.860988,0.8246333,0.76689327,0.714996,0.9315364,0.2091177,1.6788852,0.7679613,1.4516536,0.03826637,0.6693694
c_1_35_978,0.69760877,-1.4892766,0.25259888,-0.19446541,-0.90747416,0.2710873,-0.15560438,0.0426411,-0.980644,0.38713405,-0.46616182,-0.92919,-0.31215852,0.40242168,-0.6809464,1.0015875,-0.3717827,0.4310012,-1.2540681,-0.1809391,-0.6087913,-1.0926323,-0.1787914,0.54181695,-0.83075553,-0.47128358,0.6042663,0.2522543,-1.1231719,-0.92705864
