cell_id,4-1BB,CD11c,CD123,CD127,CD14,CD16,CD40,CD45RA,CD68,CTLA4,EGFR,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Tim-3,iNOS,p53
c_1_19_1523,0.6124979,-0.75121516,0.7888756,0.3731041,-0.16322528,-0.6827179,-0.31945652,-0.29513305,0.1951818,0.6369214,1.7532945,0.33084548,1.1278431,0.17228484,0.16086464,-0.9962702,-0.18430434,0.6830703,1.0865959,1.1935097,-0.2792622,0.63760114,0.0055312137,-0.11733795,1.031049,-0.57693714,0.22511414,0.233064,-0.3202253,-0.31701684
c_1_19_1524,0.8111146,1.4771408,1.1033014,0.29422075,2.1149712,2.3015127,1.917215,-0.16183685,2.3829324,0.41218534,-0.10388748,2.586339,1.1748999,-0.5367536,-1.4556735,1.8059409,-0.12113555,1.0091976,1.4602897,-0.3484814,-0.86474925,0.09571611,0.061151344,-1.1968619,0.17246628,-0.25424606,0.38475043,1.4676564,-0.5136131,0.1278046
c_1_19_1525,-1.1555282,-1.3006663,-2.1889913,-2.5939355,-1.59453,-1.7182146,-2.2216048,-2.6768894,-0.7190581,-2.419937,-1.8844038,-1.2369756,-2.5667336,-2.1169705,-1.5582465,-1.0374465,-0.4677018,-2.9568653,-2.162484,-1.84109,-0.94724035,-0.71278435,-2.328306,-1.628141,-2.803309,-1.6625941,-1.3274562,-0.42292988,-1.6659359,-2.3975837
c_1_19_1526,0.5845967,-0.1458666,0.5671366,0.6860519,-0.24694651,-0.47536007,0.045177095,-0.5482073,0.119577765,1.1308082,1.2185841,-0.26063943,0.5893414,0.5652059,0.66373664,-0.5052355,-0.025354803,0.7955288,0.38875034,0.84219825,0.5946484,1.2468885,1.4103736,0.79727995,0.4725944,0.65970796,0.45461017,-0.3892413,-0.6176016,-0.050076663
c_1_19_1527,-1.0773715,-1.7597924,-1.7938237,-3.173352,-0.51145506,-2.2176769,-1.8710523,-1.0075159,0.16591825,-1.2437173,-0.9968907,1.224402,-1.9366277,-1.9610353,-1.2954946,-1.4820286,-1.1341717,-1.7595019,-2.1104136,-1.2156106,-1.3342097,-0.7498732,-1.817376,-1.4831969,-2.1291041,-1.9576482,-0.8859672,0.04652932,-1.042755,-2.624265
c_1_19_1528,0.25430652,-0.40337715,-0.35015154,0.31960925,-0.8032747,-1.1416453,-0.6186386,-1.4846723,-0.07013835,0.4631705,-0.19439153,-1.3881425,-0.7099928,-0.11272945,0.059684396,-0.5612641,0.0010238348,-0.09434336,-0.57396764,0.042057667,0.96712697,1.7519499,0.2094218,0.051026214,-0.28565562,-0.061253592,0.07023587,-0.76510334,-0.7008701,-0.899417
c_1_19_1529,-1.505611,-1.6574615,-1.3468945,-3.0232515,-1.1193482,-1.3315434,-1.3504906,-1.4113599,-0.10373011,-1.6889263,-1.7209935,-1.3544779,-1.7148772,-2.0980134,-1.6911176,-0.76469463,-0.81407183,-1.307962,-1.7570591,-1.1342642,-2.3585646,-1.3043295,-1.1499904,-1.056103,-1.7062312,-1.1020927,-1.4351349,-0.28988114,-0.97145116,-2.1428936
c_1_19_1530,-1.0491805,-2.2093472,-0.9456734,-2.6747928,-0.51979345,-0.6758454,-0.5697057,-1.8568004,0.025598563,-1.2176014,-1.4895132,1.1543632,-1.5221024,-1.3561151,-1.2348142,-1.2525235,-0.020045225,-1.2193416,-0.859746,-0.904025,-1.5139291,-1.3450389,-1.3133012,-0.7925839,-1.6736048,-1.7012465,-1.2798504,-0.56650853,0.096824065,-2.0857894
c_1_19_1531,-0.24503332,-0.52681965,0.7534097,-0.5111881,0.53283465,-0.72807145,1.3138373,-0.37767836,0.2087757,-0.23226833,0.5862914,-0.016509863,0.9044615,0.10144411,-0.5771889,2.1865635,-0.17263867,1.8465259,0.35859945,-0.20364398,-1.0738921,-1.5635767,0.07027869,-0.98230135,0.5524262,0.47375455,-0.45868766,1.0448883,-0.33230895,0.839401
c_1_19_1532,-1.2618632,-0.5127206,-0.98902565,-1.53171,-0.88356864,-1.0668776,-1.0922064,-1.0508045,-0.07417995,-0.20437627,-0.7050635,-0.16936262,-1.0623797,-1.7218672,-1.447356,-0.38624042,-0.08491017,-1.051089,-0.56460637,-0.70032775,-1.6257801,-1.2913527,-0.5871018,-0.697617,-1.9094992,-1.5506135,-0.6414887,0.26113555,-0.1680836,-1.9142284
c_1_19_1533,-0.08883492,-0.57938606,0.15220593,0.553589,-0.5002036,-0.87177324,-0.76383543,-1.314226,-0.075697236,0.8435424,0.955755,-0.8262102,-0.32040602,0.33391687,-0.32859853,-0.5740619,-0.29943037,0.2670382,-0.17423616,-0.1875963,-0.008218642,1.1952965,0.5569775,-0.35855052,-0.25752342,0.23393305,0.093702264,-0.4668493,-1.0524929,-0.6053147
c_1_19_1534,0.7096472,-0.03595176,-0.038303994,-0.91715115,-0.22324274,-0.7529963,0.2605946,-0.62947786,0.41816226,-0.026461374,0.63610214,-0.43420896,-0.2043184,1.1500611,0.9170556,-0.4751558,0.31694615,-0.33360028,-0.2154022,0.19134429,-1.0563508,0.63760114,0.6644625,-0.068554044,-0.049580954,-0.028595302,0.668866,-0.9256731,-0.18565127,0.06901679
c_1_19_1535,-1.347042,-0.49872047,0.28549966,-0.026401404,0.18605296,-1.5001512,-0.18596058,-0.62947786,0.07022667,-1.7480247,0.02684994,-0.7495748,0.47572806,-1.406998,-1.3900719,-0.14854929,-1.4793341,0.86589843,0.34916174,-1.4572009,-0.29205742,-1.6589617,-0.48120233,-0.88543254,0.36958772,-1.7847352,-0.69624084,1.03514,-1.2100365,0.43955815
c_1_19_1536,0.585377,-0.33367535,1.7843794,1.148762,0.11093707,-0.2712309,0.6585262,-0.38238505,0.15404324,1.0154152,1.6105224,0.1636442,1.3392807,1.0125221,-0.27210853,-0.9262443,0.050014593,1.1159848,0.8936839,0.5916999,-0.6686512,0.49141303,0.82453245,0.684244,1.2091168,-0.024996769,1.0930073,0.45856434,-0.054783925,0.059081186
c_1_19_1537,0.07867655,-0.9743542,-1.0036651,0.3621139,-0.72123957,-0.48761344,-0.88606626,-0.9854392,0.008958001,-0.8521719,-0.7838121,-0.87994826,-1.0474979,-0.17330158,-0.28920242,-1.3894398,-0.18430434,-0.56130147,-0.90257037,-0.24098866,-0.20477948,-0.20283008,-0.01050169,-0.0597974,-0.51371145,0.021246575,-0.4480052,-1.209864,-0.59548247,-0.7098303
c_1_19_1538,-0.32634658,-1.6574615,-0.25353113,-1.4559975,0.38553315,-0.29305795,0.14227904,-1.7051666,1.3269396,-1.554676,-0.3838994,-0.25193107,-0.55363995,-0.036108285,-0.9152255,-0.89264333,-1.4476593,-0.6202039,0.61495703,-0.0144740725,1.8848224,-0.10688269,-0.9563878,-0.6289469,-0.27666828,-0.5264915,-0.3092134,0.4363666,-1.029266,-0.10732003
c_1_19_1539,-0.9289769,-1.0464711,-0.99145913,-1.705759,-0.52158606,-1.2723429,-0.9469358,-1.1726371,-0.32856268,-1.1164228,-0.42274898,0.10958535,-1.0474979,-0.7030602,-1.3291398,-1.4525567,-0.012112845,-0.6820332,-1.2267215,-0.6335015,-1.082743,-1.053754,-1.0493809,-1.1324223,-0.9684704,-1.1803718,-0.5129117,0.43798524,-0.48763102,-1.7139119
c_1_19_1540,-0.30163324,-0.07317346,0.06278027,-1.033178,1.217814,-0.23634179,2.1581924,-1.3019601,1.6363432,-0.5224322,-0.40867323,-0.69465953,0.74708897,-0.18255197,-0.9003927,1.1292605,-0.48165196,-0.07910802,0.15302901,-1.3195279,-1.2925627,-0.9082357,-1.0168959,-1.069787,0.0010911479,-0.95078903,-0.5309592,0.428467,-0.27510333,0.44535384
c_1_19_1541,-0.42066693,0.25836724,0.6080366,0.5973418,2.7308698,0.17940767,2.293088,-0.658391,1.1848798,-0.0012819676,-0.07894853,-0.15633866,1.0636151,0.38689485,-0.44485894,1.0034704,-0.6165826,0.90309834,0.26463464,-0.8442862,-0.14319022,-0.8428509,-0.93857265,-1.3941777,0.5524262,-0.22447291,0.3702371,0.843172,-0.7591294,0.71190435
c_1_19_1542,1.0675813,0.3697459,1.6076822,0.7587015,0.6821113,0.9422929,0.73788565,0.6217315,-0.0366234,1.833171,0.49142486,0.55700964,0.88626385,0.7746495,0.43826282,-0.16469339,0.9254334,0.786487,0.80127054,0.87333715,-0.9432035,0.6788143,0.7634096,0.088143945,0.5233753,0.56736064,0.7602157,1.3956518,0.6949355,-0.4106332
c_1_19_1543,-0.8934015,-0.9508832,-0.38888076,-0.6711587,-0.6200427,-1.6686695,-0.15842639,-1.4666039,0.41777024,-0.9788849,0.6970202,-0.3849663,-0.5442841,-0.59407085,0.22963989,-0.9607693,-0.36339763,-0.45569187,-0.17160465,-0.4344417,-0.44939107,-0.37358138,0.10818241,-0.60094506,-0.6179813,-0.45734727,-0.78730834,-1.0821431,-0.6228719,-0.53155315
c_1_19_1544,-0.3299001,-0.32939878,0.13901742,0.58161384,-0.22374368,-1.1551832,-0.43988332,-1.4531786,-0.19491416,-0.13801967,1.3148122,-0.64511186,0.059146587,-0.19982485,-0.27520573,-0.6972915,0.016651772,0.6275,-0.29582506,-0.48005185,-0.09753563,0.026137996,-0.43542314,-0.38871726,0.2071795,-0.68149894,-0.3672017,-0.14771664,-1.2752042,-0.7557467
c_1_19_1545,0.37004095,-0.76179874,0.7921714,0.99034226,0.0115328515,-0.2712309,0.31744963,0.17000042,0.18060502,0.18598078,1.4384383,-0.15162474,0.93329114,-0.1529435,-0.62636614,0.24047387,-0.6280204,0.6353902,0.6814701,0.23607059,-1.0607163,-0.13706093,0.3294204,-0.9691406,0.6857399,-1.0668976,0.048818085,0.38039154,-0.964209,-0.21967404
c_1_19_1546,-0.34894994,-1.1597832,-0.66575277,-0.83303916,-0.6932132,-1.2151107,-0.6613933,-0.42777097,0.14390378,-0.41858274,-0.05443169,0.8560293,-0.5006696,-0.12562934,-0.8318961,-0.55649835,-0.28071204,-0.23834163,-0.7391685,-0.58636034,-1.5079618,-1.0496353,-0.8502972,-1.3009423,-0.6931967,-0.8301368,-0.99561554,-0.08656441,-0.24197687,-0.33586043
c_1_19_1547,-2.083283,-2.4788787,-2.295365,-2.0234175,-0.9516005,-1.7435324,-1.9273107,-2.1200867,-0.58128387,-1.5771395,-1.1775903,2.5028493,-1.8403631,-2.8709548,-2.0900571,-1.6750534,-1.2863548,-2.6250396,-2.29965,-2.0103626,-1.8564129,-0.7429151,-2.1358213,-1.9803786,-2.7810156,-2.00649,-1.8388753,0.24903055,-0.7802764,-2.3533864
c_1_19_1548,-2.0439644,-1.0960393,-2.1519005,-2.7013695,-1.6047257,-1.6686695,-1.7467353,-2.4728262,-0.51733106,-1.5421501,-1.943243,-1.1531582,-1.8265966,-1.8326495,-1.3109537,-0.58212703,-0.09597245,-2.2023768,-2.1968095,-1.4424154,-1.7191758,-1.9071286,-1.8583517,-1.5164664,-1.8815339,-1.4303341,-1.401657,-0.86270344,-1.5707835,-1.9496019
c_1_19_1549,-0.7812617,-1.1149495,-0.8317403,-2.51766,-0.9454411,-1.2482643,-0.99448335,-0.5211146,0.14277388,-0.6836643,-1.5218008,-1.4097779,-1.2414674,-0.94045854,-0.217153,-0.24125896,-0.7224808,-1.5817232,-1.4848741,-0.46690637,-0.70922744,-0.23204646,-0.3929031,-0.13534462,-0.69472575,-0.78369826,0.25535232,-1.48247,-0.4668225,-1.2765679
c_1_19_1550,-0.9289769,-0.88208276,-0.7647421,-1.586286,-0.599886,-1.6504513,-0.8672215,-1.446506,-0.32510734,-0.44244274,-0.6811073,-1.112604,-1.314107,-0.22529164,-0.2490285,0.038463376,-0.66672623,-1.3958932,-0.8090309,-0.3826008,-1.0961219,-0.27041247,-0.08765297,-0.38366097,-0.42473847,-0.49722627,-1.2585555,-2.08103,-1.01028,-1.2364906
c_1_19_1551,-0.7870998,-1.3357291,-0.6869028,-0.95269066,-0.3938512,-1.0118164,-1.0774226,-0.2132543,-0.62210065,-0.19304502,0.73172456,0.5513384,-0.49151945,-1.1448349,-0.9800558,-0.45452082,-0.04407313,-0.55138355,-1.3046242,-0.4614563,-1.5502605,-0.23991765,-0.94153136,-1.2933451,-1.086428,-0.64767843,-0.17031613,0.96227896,0.13578796,-1.6379806
c_1_19_1552,-0.431817,-0.7406872,-1.2464628,-0.9213192,-1.3104103,-1.6027923,-1.2459383,-1.9500165,-0.52529025,-0.96324813,-1.2360381,-1.5636106,-1.4960809,-1.122343,-0.8606725,-0.14283347,-1.2358978,-1.094732,-1.365364,-0.7139846,-0.7474492,1.6685195,-0.96834975,-0.47120848,-1.3862923,-1.306616,-1.155136,-1.6750778,-1.0722328,-1.7415746
c_1_19_1553,-0.4897113,-1.3076297,-1.2961159,-1.2846497,-0.73475075,-1.0412457,-0.52099884,-1.9115218,-0.056813568,-1.1732806,-0.32447124,-0.86873364,-1.308581,-1.0942762,0.0024079443,-1.4332863,-0.56422687,-1.0390054,-0.9813299,-0.585197,-1.6650711,-0.76299226,-1.3115324,-1.4342023,-0.7286164,-0.4442158,-1.2221372,-1.1874486,-1.1701049,-1.2531389
c_1_19_1554,-0.84935594,-0.010303886,0.9150044,-0.8965033,1.5680587,0.86838233,0.9908244,-0.2751155,1.4660498,0.52327585,-0.73985285,-0.14516231,0.62141323,0.12022561,-0.99770087,0.36290896,-1.0383326,1.1821274,-0.00056629506,0.16818427,-0.031646,-0.504929,-0.28971013,0.16058186,-0.08358199,-0.6191037,0.6912151,0.6414597,0.8083714,0.73236793
c_1_19_1555,-0.2473153,-1.0526,-0.29595947,-0.7412945,0.32223037,-0.047796685,0.57701147,-1.0755424,1.6169935,-0.4609298,-0.11003586,0.12286388,-0.2770998,0.24945515,0.5495063,-0.14969568,-1.551227,-0.2545929,0.4448808,-0.5301896,0.81871873,-0.11238807,-0.94449395,-0.9955403,0.14903793,-0.7811469,-0.41436395,0.15727538,-0.31224295,1.295876
c_1_19_1556,-0.7870998,-1.1727803,-1.4046992,-0.7231578,-1.4444257,-1.6086781,-1.4682441,-1.7874111,-0.70150954,-1.336657,-1.2022578,-1.83718,-1.2183291,-1.3668526,-1.8366866,-0.7461179,-1.3035213,-1.4522257,-1.3478475,-0.89851433,-0.17365724,1.435268,-1.0245845,-1.0629345,-1.6096727,-1.6473244,-1.62251,-2.1516151,-0.6867775,-1.8619589
c_1_19_1557,-0.3275306,-0.6939876,0.9408389,1.0274574,-0.15070622,-0.50615853,-0.4896847,-0.36014393,-0.25280976,0.40905303,2.003866,-0.26313445,0.64579195,-0.39259082,-0.20813712,-0.25864854,-1.1238183,0.7035911,0.6271077,-0.34132364,-0.10881488,-0.29939076,-0.014292172,-0.5953862,0.69595146,-1.8800291,0.019405184,0.09435263,-0.6797988,-0.8164479
c_1_19_1558,-1.1956806,-0.47101134,-1.0859376,-1.5439637,-0.8710207,-1.81514,-1.1037966,-0.98038554,-0.57374537,-1.3204497,-1.3166466,-1.6050608,-1.8038291,-0.6479565,-0.13597532,-1.6295224,-0.81407183,-1.5774376,-1.5151519,-1.0354754,-1.1934055,-0.5140855,-0.28538433,-0.7092698,-0.39221907,-0.33155724,-1.0487652,-1.6389556,-0.9304489,-1.124188
c_1_19_1559,0.07079661,-1.0281961,0.34124303,0.3894228,0.3907607,-0.5502233,0.14463517,-0.88873583,-0.0005110891,-0.48775825,1.4682823,-0.25752446,0.5868564,-0.12498253,0.06493135,0.11226849,-0.31836262,0.9062381,0.42970645,-0.049059443,0.22538191,-0.21900289,0.027957734,-0.4502987,0.39479864,-0.45077178,0.635778,0.31278843,-0.8659032,-0.32512882
c_1_19_1560,-0.4808016,-1.8955603,-0.00044733277,-1.329114,-0.2828795,-0.8076542,-0.91845095,-0.00036580727,-0.02303319,-0.08046026,0.35725483,1.682369,0.0920322,-0.117881134,-1.3265315,-0.40016273,0.26197967,0.046181194,-0.44031003,-0.042090833,-1.651855,-1.0445005,-0.8096066,-0.9365734,-0.5537162,-0.5723024,0.057257846,0.97969997,1.2077259,-1.6163659
c_1_19_1561,-1.1365825,-1.1924357,-1.4223355,-1.7014946,-1.1049252,-1.9249195,-1.289945,-0.7614787,-0.3383887,-1.6041476,-1.5733136,-1.4857253,-1.5894661,-1.3136317,-1.6357024,-1.269193,-0.45386854,-1.655724,-1.5128084,-0.76450676,-0.27417573,-1.0180303,-0.7574642,-1.1324223,-1.5474246,-1.25206,-0.9486356,-1.6312424,-0.586503,-1.5496297
c_1_19_1562,-0.15347733,-1.1340407,-0.38702136,0.13692398,-0.9021929,-0.5889122,-1.0988196,-1.7260087,-0.28975144,-0.18247968,0.43438053,-1.0719436,-0.77083194,-0.17792271,-0.4015053,-0.24125896,-0.8974652,-0.48030058,-0.36480018,-0.47127813,-0.5380185,1.8524977,-0.035264168,-0.31404963,-0.50946516,-0.35027957,-1.1876918,-1.0053649,-1.0722328,-0.70291275
c_1_19_1563,1.0506327,0.09947608,0.88149565,0.16994086,0.62373406,0.9556385,-0.52803826,-0.27954328,0.0877474,0.89417607,0.7117709,1.1842011,0.7354391,0.600987,0.41856262,-0.76844305,1.2096376,0.18335885,-0.55373186,0.5133041,-0.44367108,0.4573076,1.4208765,0.124656014,-0.08004222,0.8788302,0.50555354,0.991715,1.4111842,0.01806184
c_1_19_1564,-0.38877207,0.032911252,0.5242388,0.5261908,1.7931346,1.7606289,1.7766569,-0.10094722,0.30322742,-1.3031415,0.21406761,-0.46591064,0.7571396,0.20694733,-0.7207177,2.0188034,0.100064896,0.785664,1.1551843,-0.28700915,-0.018820288,-0.49885082,-0.8687987,-1.3941777,0.4781872,-1.0123158,-0.24216095,0.8588774,0.08513549,1.2489904
c_1_19_1565,-0.29812557,-0.20518744,0.28136584,0.61860114,1.2858816,1.0105872,0.20703007,0.3899236,0.4091195,-0.15596229,1.3055651,0.2944826,1.0101211,-0.58000463,-0.82578266,-0.5644512,0.67705065,0.19698122,0.057334915,0.21800596,-0.95941806,-0.20089905,-0.41003647,-0.6687478,-0.0391276,-1.0265465,0.72963536,1.7864056,0.083752096,-1.1500518
c_1_19_1566,0.07670971,-0.6433502,-0.44730598,0.09972924,0.87446153,0.30026996,0.28313673,-0.24118954,0.0045937533,-1.0908023,1.4861033,0.17407489,0.48958296,0.03757293,0.2714663,-0.62827593,-0.48867118,0.89128655,0.64012295,0.05117766,0.17972717,0.45775488,0.29454982,-0.1444026,0.60506964,-0.18927768,0.6175665,0.17325497,-0.7787522,-0.40838742
c_1_19_1567,-0.25417483,-0.6483564,0.5451775,0.84557086,1.6299199,0.6318913,1.4410702,-0.15770835,0.43242654,1.3735495,0.33567348,0.039628174,1.3615209,0.84947723,-0.6061866,1.328387,-0.46077082,0.89601815,0.96328217,-0.49218395,-1.232257,0.4675627,-0.013344192,-1.3470743,-0.107320264,-0.6766347,-0.33203793,0.7876199,0.274446,1.5925717
c_1_19_1568,-1.8501894,-1.600106,-0.13086432,-0.52045465,1.7565374,-1.1148844,-1.1221741,-1.187793,-0.45511192,-1.3068378,-0.079551995,1.3863131,-0.6957338,-1.7268516,-1.8266493,-0.6115989,-0.35688865,-1.5349923,-0.98879355,-1.2254177,-0.77589494,-1.7294544,-2.6484187,-1.9598526,-2.4310546,-1.9013124,-1.4536183,1.1652341,-0.2143603,-2.5013094
c_1_19_1569,-1.3947664,-1.1597832,0.41000298,0.47135916,2.5582495,0.6855964,-0.8443174,-1.5997953,0.15021896,0.29399854,-0.21643643,1.0485541,-1.176196,-1.1517212,-1.5006207,-0.42133942,-0.62038636,-0.7302005,-0.6437951,-0.5793909,-0.4042528,-0.9721269,-1.0950905,-1.6997415,-2.1801689,-0.11118418,-0.29924706,1.7643065,0.49436757,-0.61538875
c_1_19_1570,-0.7279902,-1.7951033,-1.3440429,-1.051445,-0.88282776,-1.1688287,-1.157832,-1.699996,-0.028457977,-1.4106125,-0.56650853,-0.7879159,-1.5667988,-1.077972,-0.20813712,-1.4953525,-0.28071204,-1.5540029,-0.52141196,-1.2123528,0.059869815,-0.6531619,-0.72119313,-1.160833,-0.9909022,-0.1280869,-1.581077,-1.2032472,-0.34555197,-1.061153
c_1_19_1571,0.8494507,-0.804704,0.9066743,0.33095002,0.80269694,0.12858236,1.1004517,0.0015107329,0.75258183,1.4153421,0.70984745,0.7237559,1.2229466,1.3352062,-0.18577221,0.86366254,-0.5459225,0.7365798,1.4945542,0.08802966,-0.6820506,0.6156132,0.4723719,-0.03805442,0.28826562,0.5714586,0.739134,0.9086419,-0.08828744,1.7663065
