cell_id,4-1BB,CCR7,CD123,CD127,CD138,CD14,CD15,CD163,CD31,CD38,CD45RA,CTLA4,FABP4,GITR,GZMA,GZMB,ICOS,IL-18,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Rb IgG,TCF7,Tim-3,Vimentin,p53
c_1_10_3180,-0.41860002,0.47082752,1.0381597,0.40904725,0.24491587,0.8662581,-0.46355084,-0.99286854,4.0079985,-0.0071012895,0.5268727,-0.32945487,0.33197442,0.3977919,0.32892442,0.17216836,-0.19137587,-0.13391338,-0.46533236,0.36432183,-0.60333127,-0.6341077,0.1368049,0.08228435,-0.65446186,0.032949105,-0.2050654,-0.15573904,0.77245545,0.055590246
c_1_10_3181,0.3428544,-0.57427615,-0.4378474,0.9548595,-0.07736483,0.6167281,-0.204735,-0.6013865,0.4335003,1.1544315,-0.15465637,-0.33075717,-0.2869109,-0.094617456,0.3110758,0.6620026,-0.25927547,0.29316348,0.4753674,-0.65180206,-0.23889081,-0.25123084,0.3494508,0.11238542,-0.15466985,-0.54018635,-0.18712565,0.72869587,0.4308434,1.0697769
c_1_10_3182,2.2252579,-0.6142987,-0.17883992,0.83972466,0.1218296,0.4983474,0.5311111,0.97008026,0.016859023,0.16823548,0.7282386,0.4429257,-0.17846723,-0.09399222,0.8609109,0.25512126,0.25026336,1.2826376,0.59306115,-0.21593206,-0.0518728,0.33724228,0.7360962,1.068915,0.1494318,-0.54657036,0.19771557,0.68313473,0.839761,0.0018779488
c_1_10_3183,-0.2491522,-0.63470656,0.028717704,0.3110183,-0.6801504,1.2107319,-0.32167462,0.16570278,1.3149133,0.06287323,-0.51971525,0.22764821,-0.27237514,0.10010767,0.58588654,-0.405427,-0.7751914,0.06001241,0.25211033,0.83642304,-0.061542988,-0.6784125,0.7005033,0.38729903,-1.0183281,-0.90008694,-0.26011518,0.43445143,0.5496769,0.5077115
c_1_10_3184,-0.10524974,-0.101671055,0.58058316,0.37766227,0.558181,-1.1311972,-0.6831144,0.029984333,2.105525,-0.17348129,0.76256824,-0.7337217,-0.3300166,-0.37961838,-0.8333718,-0.08727493,-0.8543854,-0.8709391,0.098664224,-0.47002116,-1.0938442,-0.52225053,-0.68602514,-0.7753518,-0.8055833,-0.42207995,-0.35086495,-0.60687244,0.7944419,-0.78090346
c_1_10_3185,-1.173418,-0.4418574,-0.5859911,-0.020775203,-0.73752886,2.1495347,-0.0949429,0.4156552,0.6750157,0.38165662,-0.35321227,0.38057336,-0.21425529,-0.23140585,-0.6453322,-0.14776811,0.73324823,0.2222025,-0.17908895,-0.5548522,-0.5319998,-0.45600083,0.6321365,0.54870355,0.063925765,-0.9843694,0.23434219,0.5239648,0.32300842,-0.3210872
c_1_10_3186,0.25790703,0.021209782,-0.21290791,0.15475954,-0.67468,1.409134,-0.8634502,-1.0956165,0.2280282,0.6646776,0.7874504,0.09786808,-1.0463647,0.018630791,0.51196295,0.011856208,-0.18473256,0.5964369,0.6368021,1.1451503,-0.3920205,-0.5747405,-0.08489926,0.051723227,-0.59131753,-0.4369273,0.63282025,-0.08882345,0.3366971,0.6129001
c_1_10_3187,2.6532307,1.8384998,1.444485,0.9258844,-0.39893815,0.2539483,0.89828587,0.7803528,0.13247547,0.40768492,0.9074954,1.6061374,-0.33126423,0.39380947,0.95967984,1.0429785,1.601117,0.4857298,0.8680115,1.0854983,1.6909901,0.91724247,1.1531991,0.8055917,0.81241804,1.274194,2.2155075,-0.07658901,0.9301886,0.9800559
c_1_10_3188,-0.08829579,-0.34525248,-0.48843792,-0.019452292,-0.57472277,0.6677282,-0.52359414,-0.14380132,0.20713896,0.20066126,-0.22990824,0.48351696,-0.89567304,0.35001704,-0.54670423,0.3217788,0.041549806,0.5650278,0.07143153,-0.6126274,0.20643,0.19734262,0.2606627,0.21946795,0.42663246,0.13682854,-0.21658663,0.72653717,0.38560918,0.46173334
c_1_10_3189,-0.3403101,-0.25274462,-1.128241,0.20814614,-1.1842642,1.1012456,-0.6547427,-0.033150293,-0.28454518,0.18304858,0.06295581,-0.62176234,-0.49335942,-0.6218232,0.6966605,-0.6993434,-0.64001256,-0.06708401,0.2924134,-0.608504,-0.10565284,-0.07367729,1.0161083,0.24123253,-1.0896657,-0.51804334,0.58732134,-0.7662125,0.5049497,-0.34225866
c_1_10_3190,0.08009045,-0.15040167,0.010625084,0.39969563,0.025608659,0.416684,0.36348745,-0.19208805,1.8340335,0.0021230245,-0.10208291,0.6349332,-0.45876408,0.18630816,-0.07928472,0.5622586,-0.7611802,0.21742636,0.6562558,0.23778774,0.9414891,-0.16699643,0.3684697,-0.056113794,0.07927111,0.9733321,0.51552254,0.6104609,0.2987459,1.3952084
c_1_10_3191,0.10483581,-0.9057951,-0.16637044,0.04195402,-0.7766832,0.6434352,-0.3610807,0.44703382,0.92358893,0.18529665,0.0566764,-0.45736364,-0.6361134,-0.23540673,-0.3593255,-0.32827842,-0.034123138,0.67446387,0.72696483,-1.1688436,-0.5443297,-0.35815918,1.3286169,0.9767181,0.1459089,-0.26737761,-0.47587028,0.7411366,0.73256326,0.79418963
c_1_10_3192,-0.5566058,0.0077294568,-0.15274483,0.5562547,-0.34363183,0.7526502,-0.5455338,1.2367916,0.64299613,0.41394663,-0.0010854555,1.138185,-0.052342303,0.19506966,0.13588753,0.441698,0.13060996,0.13035049,0.79964215,-0.8871938,1.0210887,-0.30166164,-0.15994549,0.7959634,0.1331758,-0.46856984,-0.5351462,0.20110102,0.48925138,-0.12908542
c_1_10_3193,0.47206178,0.33137542,0.2458929,0.46087444,-0.25328743,0.706511,0.51894534,1.490001,1.737665,0.018164905,0.24134278,0.68800575,-0.16991888,0.33317012,0.8324792,0.21024637,0.3906675,0.24242567,1.5750868,-0.04623092,0.36581063,1.0423868,0.9162749,0.2589802,-0.13441269,-0.078266904,0.7071512,-0.14602877,0.6687915,0.471547
c_1_10_3194,0.2644345,-0.3520775,0.3689561,1.6097199,-0.3514986,-0.19731325,0.21944152,-0.38024232,-0.5089128,-0.06494827,0.07260818,0.64465934,-0.2838724,-0.16063596,0.19645253,0.64197296,0.37999418,0.1803967,-0.10205079,0.40313432,0.075161494,0.35071126,0.6520132,0.027784294,0.7174774,0.5612505,0.99158096,-0.29899195,-0.6395608,1.7716662
c_1_10_3195,-1.4796604,-0.4619273,-1.1363666,-0.21333495,0.92584133,-2.2974632,-0.7022808,-0.38900343,-0.7707213,-0.6989182,0.24688065,-1.5547751,-1.2312354,-1.2358998,-1.1787033,-1.4880592,-2.9278953,-1.1921409,-0.8064383,-1.4519708,-1.3109685,-0.7818193,-2.1030254,-1.8212817,-1.3082149,-1.2208793,-0.88435113,0.070820466,0.32582337,-1.0851163
c_1_10_3196,0.06604207,0.5641777,0.36990264,0.39655843,-0.25729674,1.1316786,0.29567406,0.9008371,0.7934702,0.6796864,0.28212935,1.0032773,-0.25437537,0.2586052,-0.046876986,0.8985388,0.61206466,0.37933812,1.0585856,-0.43948483,1.0087017,1.0039581,1.1856285,0.3932087,0.54704976,0.29917055,1.0655836,0.65607786,0.8130462,0.036924716
c_1_10_3197,0.5302398,1.1387249,-0.047011003,0.1889662,-0.9925627,0.34029153,-1.2304755,-0.9558642,-0.69044644,0.037019823,1.9855242,-0.6726106,-1.3800999,-0.5128237,-1.2752001,-0.59356624,-0.7495917,2.0390794,1.3529392,-0.5261777,-0.8746612,-0.9033213,-0.10288973,0.8256612,-0.758329,-0.633698,-0.76166886,-1.2283646,0.17784785,-1.7386945
c_1_10_3198,-0.117567465,0.298096,-0.033023458,1.081576,-0.10041998,2.3587115,0.5671211,2.3398378,1.3036149,0.55368584,0.0566764,0.13281672,0.017925456,0.36774167,1.290403,0.7413305,-0.13089168,0.92340153,0.28743657,0.25505236,0.31115237,0.2789702,0.91090757,1.2576287,-0.0153,0.20973435,-0.12820642,0.37225282,0.2892954,0.21171188
c_1_10_3199,-0.7565907,-0.45277214,-0.2987568,0.40454835,-0.53843963,2.0999012,-0.55882746,0.23128706,0.40588954,0.3751963,-0.5290702,-0.17039616,-0.31635338,-0.34422854,-0.07152106,0.44638625,-0.004045406,0.5290751,-0.0027806503,0.6309285,-0.61996627,-0.6450926,-0.052341305,0.6383944,-0.36072195,-0.7403307,-0.25672475,0.8089021,0.51901233,-0.35359666
c_1_10_3200,1.2988352,0.002304417,0.18758638,0.2961883,-0.4168818,1.0123961,0.29567406,0.7329082,1.1452656,0.019482473,-0.20439258,0.96078014,-0.2621524,1.0052168,0.45914105,0.3514181,0.8436599,0.2126335,0.8862604,0.45877558,0.610961,0.6524252,0.5966822,0.25012594,0.49040118,1.0112637,1.7478238,0.2979553,0.44614592,0.56417936
c_1_10_3201,0.0149433855,-0.3016108,0.45599577,1.7601155,-0.24430975,-0.3205241,0.10020413,-0.7491138,-0.4392753,-0.079332724,0.16685063,0.24691771,-0.52098495,-0.12293515,0.13169064,0.66315204,0.26941255,0.5010385,-0.021172158,0.21161126,0.10033433,0.070258655,0.41598997,0.15271664,0.16696002,0.7106719,0.56306314,-0.81276906,-0.6082299,1.1906224
c_1_10_3202,0.54583424,-0.3132393,-0.0030539695,0.61083555,0.089038596,0.6937001,-0.57222015,-0.28463227,0.5668061,1.5754737,-0.52056336,1.4495788,-0.209014,0.73373234,0.32892442,0.31906307,1.1144719,0.20167808,0.37567943,-0.42589238,0.19198276,-0.23320158,0.29944435,0.41550875,-0.65446186,-0.29712677,-0.64766616,0.39031896,0.38815257,1.6353369
c_1_10_3203,0.8907829,-0.3658194,0.34130633,0.8786748,0.03697205,0.31561995,-0.42598483,0.99189985,0.5034411,0.25927082,0.9237336,-0.17398833,0.78016263,-0.4257824,-0.67652076,0.8762114,-0.8593057,0.8354436,0.7149531,-0.007319208,-0.9704588,-0.35815918,0.12968767,0.08090513,0.21117274,-0.33721945,0.57220286,1.010156,1.1695681,1.206162
c_1_10_3204,0.8996164,1.0945584,0.7522505,0.25518876,0.20169708,0.4970457,1.153965,1.6118267,0.8140518,0.45526904,0.49073184,1.0382354,0.65589046,1.2583086,0.90614986,0.5460999,0.4849481,0.6961447,1.5149392,0.99965405,1.3823465,1.8327368,0.37869456,1.3599576,0.9680189,1.241125,1.0833812,0.7885801,0.6226722,1.5569396
c_1_10_3205,2.9490473,-0.63470656,-0.38713455,1.4210619,-0.6787807,1.3305153,-0.3811124,-0.24176665,-0.22785616,0.38404402,0.43036577,-0.110352114,-1.0053725,-0.036031395,0.18421176,0.019206269,0.48606583,-0.1294303,0.64850545,0.011556328,-0.215704,-0.4509941,-0.028999358,0.2589802,0.10244074,0.15946539,-0.5533626,0.21012056,0.5696258,1.0316656
c_1_10_3206,1.2394954,0.20089744,-0.11605701,0.77025515,0.24098007,-1.2168872,0.5551979,0.07753828,1.5418802,-0.13752413,1.2259582,-0.5523657,-0.29605788,-0.67109746,-0.9404127,0.38107556,-1.3108785,-0.53876793,0.86466825,-1.1386299,-1.1959939,-0.7818193,-0.9004758,-0.8073456,-0.6492982,-1.2184274,0.09350083,-1.1061662,0.73638755,-0.42784163
c_1_10_3207,-0.3403101,0.37252322,-0.54940546,0.6083548,-0.5646164,0.24879417,-0.40953764,0.9889405,1.1932045,0.22587696,0.8262003,0.51661813,-0.30894566,0.6864108,0.4146422,0.10642407,-0.42464814,0.2627773,1.4792566,0.20611486,0.39219895,-0.55884904,0.022520259,0.06149813,0.16416523,-0.094987676,0.3522967,-0.5793032,0.59841764,-0.008248118
c_1_10_3208,0.09823363,-0.48040175,0.12106502,0.6380881,-0.337939,2.0186212,-0.19744545,0.069142185,0.93759674,0.09433212,0.46107647,-0.16442432,-0.40259704,0.73160356,0.39508915,0.08064549,-0.25063846,-0.16973536,-0.704042,-0.035036776,-0.09872633,-0.41629106,0.3486545,0.46735436,0.30082306,0.18178153,-0.32592565,0.014135332,0.5289722,0.63313335
c_1_10_3209,-0.17276172,-0.8551939,-0.2644886,0.1530521,-0.6392069,-0.3685611,-0.40544924,-0.27227572,-0.17878379,-0.17042753,-0.61969054,0.029732103,-0.75306,-0.8068407,-0.22777879,0.093322635,-1.2447287,0.2560267,0.0815244,-0.58638304,-0.28718188,-0.6123161,-0.051363107,0.1778453,-0.14735475,-0.20822352,-0.3835077,-0.056614187,0.35041302,0.61414486
c_1_10_3210,-0.4741132,-0.69546586,-1.0526767,0.0041593583,1.0280538,-1.0872462,-0.7810591,-1.2013578,-1.2934746,-0.6353571,2.5491252,-1.0481602,-0.15238427,0.22922389,-1.1493101,-1.1795665,-1.2324148,-0.9068576,-0.18253297,-0.72725844,-0.30793017,-0.8784263,-0.9065301,-0.63837814,-0.5584699,-0.46856984,-1.272454,0.04482414,0.009452605,-0.47415733
c_1_10_3211,-0.33558953,-0.52758217,-0.5645665,0.5075614,-0.7620496,-0.68355954,-0.40544924,-0.34992483,0.03815335,0.25215092,-0.2651098,-0.5789265,-0.21192363,0.04632893,-0.5803752,0.17265488,-1.3140938,-0.07351559,0.16797449,-0.72115237,-0.92647606,-0.22424716,-0.42415702,0.9012415,-0.54665244,-0.69575256,-0.060833156,0.4164508,0.5812427,1.0464606
c_1_10_3212,0.54720306,0.09842849,-0.056391824,0.19643727,0.011132156,0.45631137,0.09093419,0.33821893,1.3421701,0.43692407,-0.3714868,1.0790386,-0.12336482,0.54902124,0.053150833,0.48810595,0.66821986,0.30341774,0.2924134,-0.13809131,0.5747314,0.53037435,0.12522644,0.016419277,0.4346343,-0.16746986,1.1455882,0.28955474,0.66750735,0.67742985
c_1_10_3213,-0.6004046,1.4727623,0.7247916,0.028191483,-0.85802794,-0.2279468,-0.16858003,-0.43800142,-0.051671878,0.15238039,2.182913,-0.21335097,-0.5575691,-0.57130915,0.12888792,-0.14209165,0.03136026,0.108399935,2.527082,0.2323626,-0.96739435,-0.99296504,-0.2969869,0.84459,-1.3539383,1.062188,-0.6936363,-0.7816002,0.3888449,-1.1534415
c_1_10_3214,-0.613405,-0.85756624,-1.2516397,-0.6400454,0.54712176,-1.2777488,-1.0580435,-0.88415647,-1.4923358,-0.6665608,1.614927,-0.9497356,-1.280169,-0.34493077,-0.73606926,-1.5625095,-1.3531553,-0.7972445,-0.7749523,-1.1088623,-1.0170101,-1.4629331,0.88263696,-0.97546595,-0.656531,-0.80871195,-1.5119809,0.2940523,0.013751794,-1.1336833
c_1_10_3215,0.18659587,0.26751733,0.68327427,-0.08959437,1.9190474,-0.46295008,0.42369315,-0.5403849,-0.0037280235,-0.46287838,0.48775056,0.4906892,1.2253515,0.4215333,-0.16510579,0.5096848,0.06604469,-0.16054906,0.7461599,0.6331574,0.32794747,0.6437416,-0.15891197,0.20784853,1.143708,1.148481,0.489085,0.88942045,0.20659621,0.55864555
c_1_10_3216,-1.2201607,-0.44912508,-0.79009855,-0.29552504,1.3346611,-2.2058406,-0.92236847,-0.47222608,-0.81728333,-0.68474185,0.40847856,-1.0396007,-0.67143875,-0.575213,-1.1360906,-1.2590365,-1.9226629,-0.7429211,-0.545036,-1.1088623,-0.800098,-0.39186478,-1.4743679,-0.9778058,-0.3092464,-0.5417799,-0.483649,-0.0140686445,0.06528348,-0.8566351
c_1_10_3217,-0.39561045,0.7991275,-0.8862964,0.19921456,-1.1743699,-0.39259103,-1.1607481,-0.2539054,-0.40668586,0.000112273854,2.2339172,-0.6749548,-1.8634123,0.008524401,-1.1949191,-0.3245578,-1.2885418,-0.0348469,2.1338696,0.33251938,-1.5755514,-1.2362965,-0.6779186,-0.7169651,-0.18418956,-0.99283874,-1.2661071,-0.8263936,0.09839273,-0.45437887
c_1_10_3218,1.2439551,0.61521715,1.1935349,0.95131224,-0.13361359,0.26751631,1.0751051,1.0858746,0.86374253,0.23661943,0.41700426,1.1259017,0.33707324,1.0625852,1.3735231,0.9749927,0.5700291,0.60631245,0.9562561,0.88734233,1.6362005,1.4108794,0.8814247,1.2267379,1.4169947,1.8567172,0.93679285,2.064594,0.58238715,2.81314
c_1_10_3219,-0.65686864,-0.73661363,-0.6170075,1.0706589,-0.6159172,0.8290366,-0.21205409,-0.40887985,0.25121078,0.45223415,0.041147552,-0.12489283,-0.4574214,0.301678,0.21265733,-0.17350894,-0.64217985,-0.23038545,-0.17565283,-0.4319224,-0.4477733,-0.197621,0.49221212,0.03344301,0.053631864,-0.24608982,-0.5738476,0.032249615,0.28807402,1.296979
c_1_10_3220,1.5083174,2.006439,1.8677663,0.16789395,-0.5683974,0.5567831,0.22232331,0.18154599,-0.20177758,0.25297794,0.1684417,0.19738522,-0.9572495,-0.2676827,-0.97658986,0.2907878,1.0950432,0.54494125,0.1706789,0.012767533,0.04047907,-0.39672643,1.2479097,-0.15141465,0.046988033,-0.24213006,1.8668772,0.03157374,0.6330707,-0.87731797
c_1_10_3221,0.8401771,0.77791995,0.9973186,0.0239182,1.6996716,-0.4248584,1.096475,0.6699232,0.23699774,-0.3024801,0.49030614,0.9673304,1.455586,1.0253773,1.1301501,0.36120364,0.24769339,-0.0338025,1.2059745,0.94351476,1.0654924,1.4442698,0.4661342,0.71923053,1.3664573,1.8423915,0.27989602,0.98781437,-0.14136033,1.0859404
c_1_10_3222,0.097632244,-0.039006073,0.38216585,0.1965191,-0.26031142,0.97711843,0.23666355,0.24502203,0.23431414,0.2534289,0.59895885,0.06278741,0.49820745,0.53319997,0.39263162,0.31089434,-0.4457719,0.79027015,0.36626717,0.4086187,0.55707467,0.31345204,-0.20280269,0.68483955,0.5464678,0.4900021,0.10571894,0.15342933,0.25287855,-0.33363086
c_1_10_3223,-0.103206,0.18649727,1.1741426,2.2251375,0.12562093,0.229302,0.8663764,-1.8161671,-0.026902331,-0.094758734,1.8411527,0.37386456,0.5604784,-0.36610144,0.29564986,0.6585495,0.46469495,0.84098756,-0.19117974,0.34334752,0.23834881,-0.2877817,0.45183048,-1.1310157,1.1981428,1.5897593,-0.16457781,0.4809008,-2.158929,0.1934167
c_1_10_3224,-0.17845716,-0.0004154552,-0.40529704,0.09326619,-0.06772712,0.21060102,-0.30229107,-0.085745506,-0.124370664,0.18160123,-0.41188028,0.25981387,-0.371027,-0.14522023,0.58365226,0.5396009,-0.3701827,-0.22737877,0.05981036,0.16272144,-0.042249344,0.32708085,0.25732666,-0.09038311,0.3397525,0.55092585,0.684643,-0.2484105,0.7418627,0.085962646
