cell_id,4-1BB,CCR7,CD11b,CD123,CD138,CD14,CD163,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,PD-L1,PD-L2,STING,VISTA,Vimentin,iNOS,p53,pan-RAS
c_1_46_237,-0.17235547,-0.66517615,-0.48503414,0.028136326,0.20898661,1.473903,-0.3976079,0.1437208,-0.4671507,-0.28576398,0.13882835,-0.13937086,-0.06256017,0.1920598,-0.578134,1.290355,0.79685944,-0.28896627,0.31492063,-0.8707676,0.4178611,0.090371974,-0.20526488,-0.1304141,0.24553363,0.4993201,0.5029339,0.1811767,0.56880283,0.3692093
c_1_46_238,-0.43808556,-0.8216444,0.9103401,-0.85446936,-0.3792912,-0.58630496,0.4537414,-0.2725086,-0.7416501,-0.70930415,-0.270749,-0.50229895,0.19828787,-0.9194647,-0.7043858,-0.018593362,0.022128576,-0.24145526,-0.10244958,-0.7526887,0.4320188,-0.86145335,0.18735768,-0.68948406,0.70362914,0.049537603,-0.4045553,1.1090876,0.37092188,-0.9635346
c_1_46_239,-0.8329633,-0.74519783,0.13883318,-0.03274678,0.29484636,0.66780704,0.59391546,0.42464986,0.2618399,-0.36674204,0.33139592,-0.20284912,0.22837676,0.35035986,-0.4488366,1.815226,0.29619563,-0.075729184,-0.1516357,-0.45996767,-0.28581977,0.30507082,0.2946883,-0.29546756,0.43925196,0.31757405,1.3607986,1.194124,0.45091787,-0.27157754
c_1_46_240,0.78660494,-1.1622126,-0.3130362,-0.32714927,-0.024841549,2.278993,0.7588521,0.11621337,0.84089404,-0.17833146,-0.03094178,-0.096282475,0.26972213,0.047450945,-0.17002039,0.38974878,0.06294184,-0.008725367,0.077886775,-0.8289055,0.092847876,0.80986583,0.5415843,0.00079197314,0.8885407,0.19249846,0.58554906,-0.31091586,-0.066977926,-0.16527155
c_1_46_241,-0.3397112,-0.5275432,-0.6095985,-0.18043497,0.35254276,0.74430406,0.712764,0.020724945,0.1723274,-0.5690945,0.3169999,-0.13638034,0.6390992,0.053924967,-0.53284186,1.0445383,0.30690163,0.3412091,-0.026349515,-1.0604982,-0.24477282,0.051512346,1.3771595,-0.33282158,-0.08440268,0.44782832,0.33940324,-0.75232005,0.5983663,0.7405133
c_1_46_242,-0.7477309,-0.58859426,-0.0076792464,0.27259412,0.14683759,1.2336102,-0.024256319,0.38312763,0.33636522,-0.90434283,-0.0018550758,-0.18458028,-0.56904984,0.2530934,-0.90823233,1.2243491,0.4667937,-0.5233889,2.476305,-1.3746578,-0.26086226,1.3410305,-0.28924462,-0.1334949,0.28467503,0.5512487,0.89499545,-0.47038534,0.7392483,0.12672788
c_1_46_243,0.25281483,-0.03051445,0.41899827,0.64663094,1.0688213,-0.25262848,0.76513267,-0.52011305,0.13329895,0.96620387,0.7398658,1.1655738,0.5246278,1.0317557,0.6759833,-0.20118578,0.84538656,0.84705395,0.31362575,0.28535384,1.0713329,0.2796147,0.5294678,1.1451837,0.7614575,1.4273373,-1.9073235,0.4736084,0.3526269,1.413445
c_1_46_244,0.9058567,0.5119938,0.7743997,1.0614566,0.75807726,2.392696,1.845371,0.8506611,3.090784,0.75188464,0.9882677,1.3127018,1.6051009,1.3419445,0.91543645,1.241933,1.4864548,1.3668101,2.1593435,0.79178476,1.4700065,2.4316442,2.1389463,0.7490109,0.6278843,1.2184732,1.0125753,1.2823889,1.203712,1.1975477
c_1_46_245,0.11924868,-0.2896047,0.1626431,0.2562125,0.48647085,1.531901,0.8376004,-0.10781563,0.7875722,0.20405944,0.6885062,0.0829192,0.3090918,0.20206483,-0.44448724,0.6557337,0.64860433,-0.09996938,0.25708598,-0.24799223,0.076626696,0.7585236,-0.3804892,0.50897795,0.7571494,0.4859316,1.4503915,-0.15290342,0.15026818,1.1252556
c_1_46_246,0.8444613,0.5223573,1.0483854,1.2069358,1.314125,0.1133154,2.067064,-0.19744283,0.98943835,1.2061981,1.5597391,1.427958,1.5619967,1.4426124,0.87853086,0.061549246,1.5681531,1.8519119,1.3887163,1.2923971,1.178339,1.2161716,1.7252111,1.5263475,0.9602005,1.428425,-1.6038969,1.4740157,1.2672391,1.828353
c_1_46_247,-0.07826493,-0.9878193,-0.5480369,0.0069991197,0.56485116,-0.030923624,-0.056078915,0.01088779,0.056239754,-0.6983004,0.5655174,-0.08597073,-0.04254407,-0.41507256,-0.53958726,0.34875286,0.3481155,-0.40957445,-0.4933849,-0.89292425,-0.08700765,1.6456658,-0.5797414,0.033827502,0.9652456,0.3544473,1.1256095,-0.1927156,0.3723236,-0.18657908
c_1_46_248,0.044293273,0.3143451,1.753825,0.020608023,1.0723243,1.4489362,0.19652572,-0.24572194,0.03537761,-0.16063003,0.70478624,0.587372,0.045553256,0.5993982,0.044776157,0.65891296,0.35161662,0.3558639,-0.5521429,-0.30999783,0.33510607,0.31419268,0.42707068,0.7952862,1.8576031,0.9906889,0.9047693,0.74747765,0.405032,0.6430781
c_1_46_249,-0.65062916,-0.60581124,-0.16569003,0.39596987,0.5593798,1.3008349,0.6141817,0.5234327,-0.15732132,-0.00543009,0.040548053,0.09959275,0.41326693,0.21203575,0.039338507,1.0926214,0.45673847,0.036653157,1.4510567,-0.8235031,0.13771413,0.537707,0.464566,0.16022618,-0.17064622,0.81837875,0.9711506,0.35891485,0.40710565,0.33689794
c_1_46_250,-0.41802076,-0.38634884,-0.3190402,0.39596987,0.76559645,-0.065398924,0.7095488,0.23576988,0.33125106,0.09261696,-0.07584819,0.06195066,0.09172285,-0.38016114,0.16689558,0.41885552,0.41156447,0.5737605,0.1243227,-0.7370603,-0.1173054,0.92500955,0.44855633,0.37534723,0.99362177,0.06079675,0.75458103,0.02966432,0.21162875,0.7272119
c_1_46_251,0.63742125,0.45806426,0.5205971,0.8601367,0.2582654,2.708001,1.7449493,0.80935735,2.4320736,1.0840504,0.37518972,1.0018357,1.5596367,0.49217886,0.6774139,0.8856332,1.2768948,1.3296249,0.77698004,0.3717535,0.98381424,1.0510465,2.2327783,0.87988055,0.92268586,0.8948001,0.5441081,1.2232159,1.0487396,0.85227823
c_1_46_252,0.5492274,0.072900906,0.7883276,1.001566,0.28251156,2.3064954,1.2075317,0.80984753,1.893164,0.25297594,0.6942642,0.7803868,0.76356196,0.57042146,-0.002721383,1.4705522,1.082978,0.9408307,1.0005904,0.04282857,0.3873874,1.2888551,1.231269,1.0019987,0.9749493,0.35533878,0.6854619,0.7759314,1.2275431,0.6880299
c_1_46_253,-0.23680076,-0.3225019,-0.36618644,-0.79906625,-0.11430767,0.3909671,0.5888194,-0.31059793,-0.11395898,0.9773222,-0.14006755,-0.7143955,0.34866312,-0.038874544,0.15127873,0.32881907,0.12232659,0.16183984,-0.17167859,-0.6199268,-0.093967244,0.13210684,-0.08263185,0.5879787,0.34954873,0.006004092,0.64742506,-0.69506115,0.13487753,-0.027697852
c_1_46_254,0.24109314,0.148122,0.32296047,0.97208494,1.007986,-0.008146718,0.6375882,-0.43365127,0.43557623,0.8424114,1.400315,1.0553362,0.80495465,0.835659,0.57090557,0.0736612,0.8115147,0.7237537,0.804074,0.61630416,1.2458547,0.9600402,0.47872338,0.845074,0.66850954,0.9739934,-1.233418,1.2324357,0.828665,1.1851757
c_1_46_255,0.3780316,0.39506736,0.36085445,2.1015706,1.0897583,0.5088587,0.5161857,-0.28377566,1.2384152,1.095088,1.0623984,0.927273,1.0666937,1.1245155,0.701622,0.14437217,1.1435705,1.6774876,0.90491396,0.6896221,1.3221672,-0.05844455,1.3394073,1.6995137,0.5061261,1.1279588,-0.23612288,0.7253077,1.1624562,0.80085856
c_1_46_256,-0.5619131,-0.44464955,-0.14352454,-0.41022235,0.16448866,-0.7830864,0.10069076,-1.0575134,-0.10413201,-0.024128461,-0.048810054,-0.36422002,-1.8380296,1.078219,-0.8293372,0.78748393,0.7061018,-0.8772326,0.3406288,-1.0395936,-1.0043905,1.8640263,-1.2471946,0.2004712,1.157529,-0.38654572,-3.4989684,-0.39820766,2.3813055,2.1003056
c_1_46_257,0.37314585,-0.6944805,2.8333716,-0.50367004,0.42107084,1.1630611,2.000687,-0.5544988,0.46514064,0.15931386,0.32586834,-0.023361884,0.8170235,0.69893193,0.55598027,2.6165566,0.14645745,0.25799057,0.64072865,0.2074049,0.52168566,0.6923399,-0.47716796,0.4015972,4.0775285,2.150019,0.8560928,0.11751569,0.78761935,0.15983014
c_1_46_258,-0.003834067,-0.20473641,0.7132088,0.3777894,0.6316248,0.9912024,1.8358226,0.1370398,0.4805627,-0.15916038,0.7957503,-0.22429885,0.576541,-0.28784397,0.052009117,0.6864493,0.37021244,0.39030766,0.37854004,-0.27174473,0.36621946,0.45349994,0.2946883,0.0076264087,0.9277039,0.075041965,0.645873,-0.5061012,0.509907,0.50376713
c_1_46_259,-0.5175551,-0.9376217,0.2024843,-0.103098385,0.5806432,0.011150599,-0.09769191,-0.04335027,0.55754936,-0.56129456,0.04672547,-0.50734437,-0.31969994,-0.11409967,-0.066128865,0.69319135,0.39899987,0.07398538,-0.4364178,-0.51802856,-0.16345172,1.5090622,-0.012731704,-0.20006901,2.298023,0.70225585,1.2757427,0.1811767,-0.19960089,0.2581939
c_1_46_260,0.44638905,0.4699278,0.06814944,0.9924545,0.8370317,1.7391753,2.0463212,0.5661937,2.8736439,0.7120412,0.5125641,0.7759267,0.96226376,0.9269748,0.39880618,1.0633062,0.8778657,1.2061558,0.9861861,0.30388057,1.3724244,1.8218273,1.5197284,0.99794847,0.7994825,0.72192043,0.7309204,0.61056566,1.4821202,0.8489772
c_1_46_261,0.25800252,0.05657359,0.21751209,0.8147571,0.82974434,0.11762871,0.632594,-0.49538997,0.41162091,0.11570792,0.9408236,0.8036944,0.44268176,0.92157596,-0.15827617,0.35749307,0.7593525,1.0684568,0.043783147,-0.040444575,0.86320084,0.5138241,0.33021575,0.686808,0.99835074,1.16511,-0.97388077,0.3624903,0.8123292,0.88449687
c_1_46_262,-0.31283775,-0.46052396,0.72219265,-0.14791417,-0.07998292,1.1093979,1.284154,0.059024144,0.21305141,0.07665665,-0.18019466,0.43310142,0.58109874,0.24174665,-0.22751923,0.91609466,0.2565512,0.70571387,0.46411878,-0.29291546,0.41502014,0.2831362,0.18735768,0.3591315,2.283443,0.4529474,0.54460347,0.48035005,0.14258482,0.28775573
c_1_46_263,-0.60329056,-0.7687368,-0.85293335,-0.3656841,0.08699544,-0.9510269,0.6057604,-0.9077937,-0.34504658,-0.7697831,-0.6802398,-0.14536153,-0.861388,-0.42458004,-0.2536999,-0.7483947,-0.0099231275,-0.026908757,0.17940004,-0.8307095,0.25558612,0.28414077,0.13215825,0.12404555,0.42556095,-0.37903178,-2.783382,-0.36050773,-0.3728403,0.7306885
c_1_46_264,0.017455166,-0.46052396,-0.48340216,0.15698098,0.36152038,1.1965487,1.3377887,0.16382647,0.48691103,0.15350132,-0.071967535,0.22321743,0.26683867,-0.05896947,-0.026788753,0.5967906,0.7653112,0.4215943,0.048266724,-0.7975721,0.15143955,0.061255068,0.08803491,0.031895656,0.20692658,0.15176469,0.0410349,0.06734965,0.23915423,0.1398012
c_1_46_265,0.37192285,0.13960274,0.576295,0.5827344,0.3829253,0.5601552,2.089313,-0.3098008,0.6100054,0.88068986,0.87825,0.8169364,1.2737218,0.3342497,0.77572244,0.31924954,0.7020376,1.2714869,1.1930158,0.51398396,0.9079485,0.16446032,0.8290631,0.6958901,0.9911726,0.6225547,0.85018134,0.5867954,0.8321514,0.7126687
c_1_46_266,0.16454114,0.19839796,0.3651402,0.9965084,1.2368793,-0.16891646,1.2354794,-0.34864563,0.50479496,0.41689023,1.3739792,1.0276712,0.4555892,1.4345651,1.1972572,0.10676541,0.7919557,1.0006467,0.19464561,0.3664836,0.8071288,1.1457866,0.150016,0.38129714,0.7378295,0.8320198,-2.4916604,0.5756038,1.2716105,0.9928645
c_1_46_267,-1.0558985,-0.74052674,-0.7854956,0.15698098,0.6903024,-0.3836826,0.19652572,-1.0517445,-0.98385537,-0.4837923,-0.18019466,0.42811617,-1.2255834,0.13050987,-0.8343576,0.2048122,0.6496423,-0.725229,-0.19703785,-0.88089526,-0.95637804,1.034518,-0.8857224,-0.34390697,0.7074942,-0.3653244,-3.168592,-0.5102639,-0.7455527,1.1741762
c_1_46_268,0.5238669,0.3437773,0.8295419,1.3521545,1.3777701,0.06517444,1.3220798,-0.24345243,0.63032967,1.2991517,1.2864698,1.5286069,1.1488209,1.4184021,0.81813425,-0.045714967,1.3950889,1.745873,1.3938099,0.9846646,1.2526428,0.82138604,0.61996603,1.5196745,0.996777,1.748419,-1.5129033,1.1182451,0.9868407,1.5484358
c_1_46_269,-0.057689905,-0.39785764,-0.1407709,0.02512757,0.7620907,0.67825943,1.0039243,-0.26364425,0.2190624,-0.33655494,0.24949104,0.48129243,0.2926901,0.42960247,0.07717314,0.31460834,0.4978251,0.47428223,-0.1285209,-0.4992842,0.03505692,0.44479468,0.02055994,-0.20639588,0.62104964,0.39508528,0.0679156,-0.081190586,0.78169906,0.33792478
c_1_46_270,-1.7763009,-0.8761713,-1.3530014,-1.2111005,-1.5524396,-1.3214245,-0.32123783,-1.1653751,-2.528572,-1.517208,0.031875186,-2.117131,-2.8530478,-1.3385408,-1.7018434,-0.60307175,-0.55795497,-1.7080055,0.058687408,-2.6041524,-1.8683065,1.5512425,-1.7660502,-2.0999746,-0.3309693,-0.83655035,-3.4543316,-0.89725715,0.09047628,0.30031225
c_1_46_271,-0.062243663,-0.16884114,0.038159784,0.6997772,1.0867172,-0.1724547,0.44467276,-0.30781028,0.09161819,-0.035974078,0.82870543,0.8136313,0.111515425,1.1273143,0.25539026,-0.01900695,0.8231789,0.5812416,0.34700084,-0.14015049,0.49704835,0.9829695,0.5207824,0.79091305,0.6561226,1.1441355,-1.9572618,0.3118383,0.26637375,0.75660473
c_1_46_272,0.03635191,-0.63854694,-0.1545768,-0.395882,0.0025871133,0.6716151,0.27261916,0.12159377,-0.06940742,-0.36514425,-0.7132187,-0.03346909,-0.23438998,-0.10725826,-0.63351375,1.2634076,0.46009466,-0.13118513,-0.26110327,-0.40561536,-0.40657562,0.095549434,0.08196599,0.28976482,0.22324707,-0.0958083,0.68877935,0.09617178,0.40986702,0.43384102
c_1_46_273,-0.28547078,-0.33174887,-0.053267486,0.96286356,0.95701796,-0.16790678,0.4392128,-0.74948484,0.14327991,-0.017186193,0.23347993,0.9757839,0.3437443,1.2623608,-0.24965565,0.055259503,0.71319896,0.6394447,0.6837197,0.14244035,0.53436595,0.5992119,0.37081504,1.1019801,0.8173639,1.2446713,-0.76685226,0.6480132,0.8041204,1.8648804
c_1_46_274,-0.6424924,-0.12537827,-0.28328282,0.22311683,0.7964149,-0.2685661,0.079284556,-0.33028752,-0.061158564,0.037651606,0.5351011,0.7139537,-0.18800566,0.88228244,-0.20159127,-0.027718954,0.8559398,-0.22388268,-0.057681978,-0.47607276,-0.06739462,0.25266233,-0.2800468,0.21134365,0.59649295,0.7143785,-2.444337,0.3873371,0.3170567,1.2333424
c_1_46_275,0.22469832,-0.20128632,-0.13253284,0.62315977,0.5735774,0.26125795,0.7111572,0.15560296,0.23043545,0.23114634,0.80402887,0.3765546,0.53719395,-0.04137841,0.013815569,0.60037076,0.42746645,0.8013782,0.49845633,-0.19375908,0.9542021,0.55995446,0.65671355,0.6921101,0.6325609,0.18576257,0.4759374,0.54327404,0.88613397,0.30344105
c_1_46_276,0.03273165,-0.5971819,-0.7779297,0.86655146,0.6241828,-0.23630647,0.4392128,-0.67111206,0.19673516,-0.05490705,0.38818344,0.787064,-0.22251618,0.8368956,0.14081663,-0.20913574,0.8231789,0.25513414,0.27700406,-0.04361313,0.062483337,0.60960424,-0.14329767,0.37279335,0.6377963,1.6377062,-0.62507653,0.9224725,0.43662828,1.669879
c_1_46_277,0.6897861,0.5732879,0.35333243,1.439893,1.4755352,0.20508812,1.685259,-0.45270416,0.7617844,0.75694597,1.8789352,0.98831636,0.625664,1.1189085,1.1496971,-0.00050538697,1.1341436,1.209338,0.733002,0.741957,0.8695297,1.2705672,1.2190003,1.5191175,0.90397674,1.0735755,-2.3142552,0.36338273,1.2730659,1.2607588
c_1_46_278,-0.29910767,-0.8837376,-0.5413116,-0.10945065,0.2775588,0.69398063,-0.26756692,0.101081684,-0.17318332,-0.34525532,-0.13874097,-0.3021325,0.13268678,-0.4890924,-0.50380635,0.48734504,-0.10577262,-0.22738649,-0.1582929,-0.95120203,-0.22144186,0.24468106,-0.4067548,-0.7937448,0.3164869,-0.09142385,0.20113839,0.1909409,0.15945655,-0.057085168
c_1_46_279,-0.3820455,-0.9718142,0.4095979,-0.8053951,0.117777444,-0.1210811,0.79317343,-0.6150037,-0.3348592,-0.33892444,-0.22095998,-0.26608792,-0.48949584,-0.5312607,-0.17591168,1.0956008,0.1043986,-0.4311378,-0.6341925,-1.092735,0.06575414,-0.19494183,-0.28234386,-0.3954947,-0.17355996,0.46823326,1.055849,0.7393778,0.8052944,-0.3259118
c_1_46_280,0.22667278,-0.0845634,-0.15596285,0.95463717,0.9944452,-0.18514723,0.47176695,-0.5267258,0.30087733,0.438862,1.1721123,1.4098008,0.1228753,1.7047346,0.3443002,-0.009111358,1.0253965,0.67241246,0.16683336,0.13776837,0.8184443,0.59076184,0.2871528,1.1757154,0.79434144,1.5536274,-2.2980795,0.56192786,1.2472265,1.9452612
c_1_46_281,0.021832164,-0.12537827,-0.19233248,0.74731606,0.65695715,-0.19793016,0.79317343,-0.4032403,0.48109254,0.29849908,0.81959367,0.93364376,-0.08270871,0.7554108,0.22508676,0.044586666,0.6610344,0.8074193,0.19602562,-0.12365813,0.730634,0.36889234,0.3653121,0.5138323,0.6864986,1.2564756,-1.475158,-0.9159322,0.26124746,0.9455244
c_1_46_282,-0.0067883693,-0.3225019,-0.0051051104,0.5501505,0.6825307,-0.20306855,0.9968905,-0.5149419,-0.2222416,0.019280298,0.4075513,0.6156877,-0.04174624,0.54389006,-0.22751923,-0.46656138,1.0289779,0.72219044,0.8963991,-0.065917015,0.47771612,0.8572292,-0.34270605,0.2783224,0.6946886,0.94021195,-2.3557975,0.7021346,0.58234346,1.1359988
c_1_46_283,-0.13655174,-0.14530607,-0.20223789,0.35816008,0.6851238,0.74247575,0.5267123,-0.092307344,0.65874887,0.08730818,1.1011299,0.99872106,0.004180956,0.19514196,-0.36527085,0.64722365,0.57806665,0.27411467,0.46770048,-0.6688964,0.5693535,1.6616671,0.49982893,0.15745997,0.9444312,0.9986576,1.0952383,0.27110916,0.010579549,1.0354582
c_1_46_284,1.0548533,0.42563224,1.1356683,0.8212923,0.9976119,1.0175636,0.9194383,0.24425562,0.51211506,1.3785297,0.6282408,1.0898271,1.0899128,0.936549,0.97882473,0.8940426,1.186828,1.5121955,0.7205427,1.041138,1.2356381,-0.11066418,1.5661329,1.1795077,1.4361075,0.9449733,1.1553831,0.45324457,0.67075074,1.2041823
c_1_46_285,0.31104767,-0.19784343,-0.27297205,-0.038919102,0.15535322,2.0217004,1.5563611,0.303324,1.3855745,0.29056278,0.26540312,0.1694797,0.7733523,0.10202582,0.089667104,0.43764842,0.30095935,0.34763184,0.058687408,-0.51254475,0.32235485,0.9840371,0.80393636,0.12591241,0.3840824,0.258734,-0.7736189,-0.053439423,0.4758933,-0.95876974
c_1_46_286,-1.5757575,-0.8289824,-1.3009374,-1.5586901,-1.7097208,-1.3185585,0.0771322,-0.9716176,-2.3230853,-2.3973846,-0.9513017,-2.014483,-2.6703,-1.2677702,-1.5830085,-0.5048162,-0.83569664,-1.7790908,0.3071383,-2.2621872,-2.2337997,1.9415655,-1.812507,-1.4669726,-0.1035792,-0.87862444,-3.394406,-1.1320276,0.23915423,-0.6639576
c_1_46_287,-0.21044612,-0.9744718,-0.66594577,-0.21339333,0.23943776,0.2022127,-0.5416699,-0.16188253,-0.071474895,-0.36754182,0.37084386,-0.52253276,-0.38774043,-0.032206412,-0.8068602,0.44375932,-0.31352884,0.047082994,-0.2681624,-0.92469436,-0.18745111,0.63368875,-0.46980384,-0.2921964,0.3481,-0.0023879707,0.4433177,-0.27976865,0.8146696,0.7056549
c_1_46_288,-1.3138613,-0.12868391,-0.7988035,0.14124084,-0.31652886,-0.47406214,0.22084512,-0.69470996,-0.47298765,-1.2834429,0.34680912,-0.5565506,-1.4575605,-0.043049265,-0.7284321,-0.14937489,0.34694666,-1.1632432,0.1414429,-1.5757295,-1.2390577,1.2299374,-0.6597901,-0.755952,0.38622516,-0.24687542,-3.1946976,-0.45411643,-0.4072744,1.4643993
c_1_46_289,-0.7681607,-0.84374946,-0.9865928,-0.14953013,-0.12981239,0.012064287,0.28243533,-0.31339186,-0.48891264,-0.4687476,-0.67696494,-0.6362287,0.6619936,-0.6134018,-0.6102999,0.28273267,-0.13383254,-0.11441082,0.51131755,-0.76842725,-0.17422289,-0.058124427,-0.09983537,0.016388847,0.029162232,0.15372217,-0.39387375,0.21129015,-0.25599626,0.16646805
c_1_46_290,0.23586151,0.031042635,0.63330674,0.9422458,1.0066353,0.028886385,0.55280656,-0.37312928,0.38628045,0.4867447,1.1417016,1.3416847,0.02142272,1.0542195,0.5469853,0.1462281,0.77817476,1.4255785,0.28885376,-0.13089964,0.6456837,0.6808418,0.057560157,1.1336447,0.47780037,1.230421,-1.1463189,0.2860171,0.79293543,1.9227245
c_1_46_291,0.7645962,0.37023228,1.0468601,1.1600273,2.0286653,0.11676711,1.5984052,0.15725197,0.5904879,1.3044173,0.96939504,1.8789303,1.0050315,1.583803,0.97754574,0.2108682,1.4639183,1.3102013,1.3325026,1.9865737,1.6101787,0.7238954,1.0181866,1.7572315,0.8564163,1.5345504,-2.5430071,1.1103106,1.6829382,1.2773311
c_1_46_292,0.2741284,-0.27517596,0.2585516,0.026632529,0.5876874,1.018087,1.2202797,-0.07831311,0.38960308,0.33780134,0.056577478,0.72871363,1.1178724,0.3700108,0.01198317,1.114536,0.60778254,0.7709405,0.37478322,0.31794488,0.89546853,0.59579825,0.8431014,0.87988055,1.2524332,0.12715082,1.952653,0.21706587,0.4153804,0.81039375
c_1_46_293,-0.6253098,-1.1098005,-0.8276209,-0.0497582,-0.03832458,-0.2347347,-0.38691285,-0.5774642,-0.6836151,0.023375103,-0.43958396,-0.44402152,0.31193596,-0.63276875,-0.9895177,0.03742951,-0.4970586,-0.5180949,-0.2558261,-1.2319454,-0.5168984,-0.45186847,-0.6053219,-0.5158985,1.0743946,0.03512307,-0.324752,-0.74604934,-0.5005389,-0.7148773
c_1_46_294,-0.2914253,-0.43479928,-0.37235132,-0.2857915,0.1184419,-0.2295055,0.59391546,-0.37732676,-0.1637957,-0.34129685,-0.26795778,0.19243097,-0.24375159,0.35108986,-0.3800797,1.0465893,0.6692882,0.1855109,0.32009044,-0.013382523,0.21793464,0.17209369,-0.38286743,0.63552845,0.3763113,0.35266328,-0.105573654,0.24664101,0.23841454,0.107169904
c_1_46_295,0.018915122,-0.16545987,-0.25833333,0.3370474,1.4430379,-0.43210027,0.38197517,-0.19780712,-0.11536662,0.9484959,0.66243577,0.5166506,0.3331787,1.2230945,-0.13494135,-0.082360305,0.5823324,0.503625,0.5550781,0.98906004,0.4961308,-0.3627589,-0.23223494,-0.18536504,0.018095884,0.18768896,-1.2530217,-1.1055641,0.883292,0.44596797
c_1_46_296,0.75350046,-0.75692844,-0.6552599,0.13261302,0.44250295,1.7675527,0.64422953,0.5657973,1.1066432,0.079323925,-0.16139042,-0.201323,0.520648,-0.034705397,-0.03610366,0.4048413,0.06685692,0.21283104,0.12575528,-0.68405294,0.5613231,1.3587793,1.2583493,0.26062322,0.4036635,0.101252995,-0.66086376,-0.6334921,0.57009536,-0.6692101
c_1_46_297,0.69395816,-0.07169765,0.053210475,1.2180612,1.8556561,0.023447568,0.74148524,0.0482857,0.8252191,1.1914173,0.7105077,1.1852051,0.77701545,1.9142143,-0.17591168,-0.11153548,1.5265266,1.4197671,0.3444547,1.300744,1.0331426,0.10983197,1.4271638,1.6426632,0.5757292,0.7879173,-2.4691632,0.39701322,0.79057395,0.61008435
c_1_46_298,0.82844865,-0.07169765,-0.29959282,0.79944223,1.4378254,0.22021106,1.9873427,-0.3631122,0.5251227,0.44346288,0.39357772,1.0573756,0.39257607,0.8926103,0.44287694,-0.1137355,1.7356616,0.5953087,0.32781884,0.5228566,1.098156,-0.29859522,0.79129034,0.60756797,0.28323305,0.82269585,0.6581791,0.15853395,0.6589382,1.1870829
c_1_46_299,0.39685243,-0.19612412,0.24496458,0.8878131,1.6792088,0.13520704,0.20466265,-0.15587649,0.39070973,0.29849908,0.7586296,1.1309186,0.258173,1.3163561,0.11271664,-0.01942054,1.2712051,0.82918864,0.28359622,1.8382897,0.7439624,0.5840865,1.0689944,0.98508173,0.8779078,1.1822321,-2.5847907,0.57399976,0.63451153,0.70477676
c_1_46_300,-0.34845755,-0.12703046,0.01027128,0.8601367,1.2020125,0.28575945,0.8330468,-0.31579158,0.47100362,0.21543467,1.3842531,1.6766689,-0.57474464,1.4451219,-0.4056576,0.41606316,1.7349836,0.2147704,0.86965847,0.03794327,-0.23246579,1.1088773,-0.21647187,0.9378337,0.66350216,1.5720298,-1.2675928,0.48287246,0.22356974,2.0201406
